videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
01HmDgRX,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
01MDIjwg,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
02Dnm154,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
02I1exYc,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
02J5ABU1,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
02nzMLRu,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
03JDeH1Y,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
03iWqftg,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
03trKEHD,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
04Bz1rtE,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
04f6m3BF,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
04v6H7X9,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
056nP9o7,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
05E2iJoG,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
05lMWEKB,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
05xeuoSX,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
06UxtWqT,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
06gZx83y,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
07LhF2BP,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
07SwazrD,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
07qf5K8H,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
08ErV6Xg,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
08JsCOaT,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
08sTc3wn,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
09CoMjl3,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
09ofrKBW,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0AXQeD8I,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0BHSGQDa,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0BaDgyY2,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Bi8sx1W,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0BkN9sC8,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0BvjOb2g,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0C4tJAmp,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0CNgmAMR,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0CVQESLj,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Ch9Lprl,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Cmnfo2J,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0DLlAba3,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0EBmJ3kG,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0ELx4hGY,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0ENa2zHR,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Ef4I5tj,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Eg8etIj,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0ExfP3rN,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0F7Q9vA6,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0FCAe1WV,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0GCbeMcB,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0GFk93zr,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0GVFqNuf,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Gp5m82j,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0GpUxrL9,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0HVjONpZ,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
0Hb5ejA2,10,10,9,9,1,1,2,2,6,6,5,5,7,7,8,8,4,4,3,3
