videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,634,1577,1577,4406,5578,3355,4657,2492,2208,4432,3852,2347,5823,3037,77,1063,2404,974,3302,1168
01HmDgRX,5551,1301,2937,5783,986,5655,2208,5137,3840,2575,5140,3899,5065,2655,2622,2655,3711,5409,5342,5567
01MDIjwg,2534,5606,390,1404,1164,1937,636,2540,2057,4601,56,4087,5597,2458,4248,5875,1404,5167,5901,3644
02Dnm154,5989,4760,2503,1430,563,2394,1227,615,1351,3732,2304,827,3451,2174,2929,4189,78,971,5402,2493
02I1exYc,2501,5616,4787,2564,2053,3491,339,4873,947,5064,1016,5580,4585,4248,1276,2944,4504,5445,5483,3810
02J5ABU1,4080,2897,450,5567,1744,56,2899,678,1671,1436,5366,3568,3129,784,1489,3322,2896,3184,4314,2361
02nzMLRu,3999,3741,3668,427,1408,3173,5004,822,5898,5743,3610,3870,3876,4714,241,3469,5086,1168,1767,2818
03JDeH1Y,3341,5782,2229,2414,3151,5744,1408,1050,695,5360,3237,4335,5332,5142,3932,1859,4263,4972,307,3945
03iWqftg,2658,4131,38,1112,5447,2404,130,5121,5871,814,4131,663,1647,2218,38,4807,5542,249,2344,5056
03trKEHD,5024,1355,1007,4332,4113,5499,5080,711,923,1699,2170,1410,5083,5555,3811,3893,5432,5806,5612,3210
04Bz1rtE,5042,859,3442,2809,5646,28,5883,5269,5181,318,2471,2763,109,2517,3593,1175,895,979,3886,5883
04f6m3BF,1373,2847,1256,4675,5043,3140,2827,4929,2327,821,91,3264,1655,4799,4675,2253,1116,3286,1212,361
04v6H7X9,2862,1359,2537,1573,293,4239,2105,5204,3476,4971,5282,3242,1746,4267,2801,5338,1359,4373,2642,4971
056nP9o7,2284,859,3122,318,4705,1518,4209,4229,5737,3702,3345,3075,117,4903,4290,4343,4351,4388,4044,859
05E2iJoG,2179,4406,2202,5361,2680,2680,1897,4564,3704,3871,1060,1354,5515,4406,554,2795,1488,4560,3731,2607
05lMWEKB,927,5226,4251,2781,4803,2115,985,3401,3699,927,79,889,2439,2115,5454,4894,1755,911,4661,4410
05xeuoSX,4492,5400,1691,5889,3200,3661,3266,1245,3930,1131,1550,552,2065,4814,3551,5369,1412,2882,3223,2676
