videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,765,5500,5234,2277,5123,4289,3948,4155,1783,5726,405,2625,583,4256,311,3487,1659,1577,3054,2447
01HmDgRX,5137,606,5783,4832,2655,591,2789,2789,622,5551,952,5655,4485,4920,2208,2287,2287,3134,5635,2937
01MDIjwg,2458,2458,5084,380,1937,5606,4576,1404,1368,2661,4146,210,2361,636,5492,2313,390,2040,3989,749
02Dnm154,3123,5415,4264,5067,109,2082,1132,1351,454,4302,5415,2991,1856,4241,4342,3137,4597,4951,2968,5402
02I1exYc,2495,5259,1332,4252,5049,2990,3937,4201,799,5210,3393,5126,102,4530,375,766,155,609,547,902
02J5ABU1,1636,5037,4588,5295,3547,2683,1436,69,3288,3948,2227,2625,3621,1669,3413,1436,814,3948,3777,3882
02nzMLRu,4198,5562,3641,4472,2642,1408,2787,3176,818,996,2798,4839,2944,841,2798,2689,1249,2145,3695,4467
03JDeH1Y,4171,1185,5317,5275,268,2022,2913,2327,3449,3192,89,4205,4263,3885,5207,3530,5018,1721,1808,2676
03iWqftg,4374,1,4494,1112,4075,1539,1744,5688,2344,1669,4376,3117,5259,803,4530,455,822,3803,4043,3937
03trKEHD,3242,806,1773,3318,1128,5726,4574,5555,3281,4720,2642,4347,4944,4320,3419,5753,5293,3935,710,3354
04Bz1rtE,3713,3789,5427,1088,3317,149,1455,2438,915,114,5717,5646,3016,345,2274,5765,5646,3373,1496,3706
04f6m3BF,2809,3543,7,5061,4667,3351,1142,107,452,324,3137,2950,2558,2190,1275,3705,2175,5841,4670,5782
04v6H7X9,1359,1553,5908,2189,2801,5665,5338,4971,3274,4164,1031,1799,83,5282,5229,2550,4373,4206,4127,4971
056nP9o7,4379,1381,275,4959,2229,1721,3557,2296,4563,4736,5845,859,2139,4656,4711,4942,2676,4563,3679,4379
05E2iJoG,2179,5917,4723,5479,4062,2757,1458,3635,5781,4397,4438,2381,997,2155,1147,5057,4566,5567,4973,3891
05lMWEKB,927,985,2886,2878,1405,3500,1118,4803,2115,2115,5766,1795,927,2439,521,4889,2768,373,2333,4894
05xeuoSX,3572,5623,3749,4567,5062,5905,5547,4482,2576,4113,4402,2705,2039,2771,1171,3098,1869,1881,3119,5024
06UxtWqT,5621,3537,4664,3632,2026,457,9,3476,1388,1780,4720,1634,4765,4610,647,1451,4286,437,1634,5509
06gZx83y,755,614,428,5059,1733,2421,4996,870,1410,2544,3251,998,2361,411,1327,5593,1826,1224,3155,4986
07LhF2BP,551,4536,5341,5139,4142,2787,2284,2059,4532,1513,111,2955,1801,976,4928,2039,4746,3211,574,5020
07SwazrD,2050,5714,5186,1816,5489,1828,3546,5782,1709,5186,276,3830,4933,2729,4122,4791,4414,1290,5859,2706
07qf5K8H,4243,2014,1486,5972,4348,2358,3947,2388,521,1026,2934,229,1394,1204,3500,3432,1934,2130,373,596
08ErV6Xg,2645,4015,1866,5306,2529,1554,1705,976,761,2462,1719,3161,3115,2898,2149,1659,3830,2353,4043,1586
