videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1633,5970,3828,5726,947,2219,3101,5241,2009,2893,1060,663,4849,3641,4956,1920,3852,4436,5726,4062
01HmDgRX,1487,110,952,2387,3430,3134,2800,3537,4827,2575,5326,4453,3151,3330,940,2374,3102,3768,2655,1746
01MDIjwg,4338,4469,3283,1733,1032,2458,1164,2502,581,791,3644,654,839,1164,210,749,818,3583,2260,5184
02Dnm154,5926,5931,899,5231,4864,5072,5707,5544,3719,4203,1132,2418,3123,3459,836,87,3457,2445,2269,86
02I1exYc,2981,5122,1035,1524,456,4086,3406,1898,4937,417,1306,5799,5798,4216,1181,1332,17,902,4323,1020
02J5ABU1,3278,4258,219,1713,1127,788,1246,2260,4935,3483,4799,1736,4075,500,4276,5277,3322,5780,5056,5967
02nzMLRu,4600,1249,1993,2838,2007,4887,2167,1314,3574,685,3645,2459,1225,5113,4343,5860,3603,5653,3483,4998
03JDeH1Y,4497,5890,10,2410,891,3885,4933,2864,3341,2112,1088,494,3357,4563,1737,3012,1185,5297,5462,1185
03iWqftg,3265,5863,1262,4376,3420,2616,904,4658,3118,5967,2393,5761,290,951,540,3035,2660,1112,958,5115
03trKEHD,2963,2262,2174,4401,827,172,1267,4663,5586,5619,3846,476,2009,1086,2515,785,5764,5471,899,1652
04Bz1rtE,5035,3285,3105,3236,2799,4754,5931,3702,5625,898,5496,1109,906,2438,5415,5303,1330,5415,5530,4060
04f6m3BF,4453,642,710,5318,2827,4730,2981,1760,1207,952,4331,2622,4447,645,5150,4582,1255,2208,3522,3134
04v6H7X9,437,3827,2862,2889,1217,5950,2801,3472,1031,3233,681,490,5930,3062,5201,1641,4239,5688,5820,3711
056nP9o7,4864,4563,3303,4115,5914,307,5879,527,1129,5264,5718,1249,1438,1518,2132,2517,5744,268,2676,2049
05E2iJoG,5340,4368,3910,3828,1342,4740,906,84,4236,665,5559,4436,2893,3168,4529,3910,5483,90,156,1840
