videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,3420,2393,5817,1983,2118,1878,4432,2492,2393,5500,4123,2532,5393,2802,2447,3948,2447,5241
01HmDgRX,2655,2655,5326,3430,2937,5783,5783,4827,5672,3134,2352,2937,5137,1634,2789,2287,975,3921,1990,2800
01MDIjwg,1937,5606,390,2351,1560,3583,1089,571,1591,1454,4646,791,210,1404,5227,2534,1937,4087,5524,2540
02Dnm154,2996,2996,4209,2418,4778,5530,5701,272,2271,2009,5415,1227,2418,87,5935,4778,5029,609,1856,2256
02I1exYc,2737,2501,5567,168,1167,2926,4109,1158,917,3571,757,2053,2035,5538,3882,2737,4236,5100,4693,5465
02J5ABU1,3948,4693,3288,2899,4258,2114,822,1436,3883,2899,4109,3882,5491,5391,4492,3568,4573,807,2532,1744
02nzMLRu,5562,212,3999,33,390,3464,2517,3598,217,5562,462,3218,2090,4605,811,5411,1183,3999,3807,3267
03JDeH1Y,4263,4263,5845,4408,4090,2410,10,5355,4714,4627,36,2828,879,3122,255,3408,4782,914,3656,4953
03iWqftg,1112,2344,2393,4131,5099,4658,1112,2983,850,5297,5297,1113,249,3067,1113,850,3067,2881,2495,2393
03trKEHD,1977,2665,2671,3806,4536,3422,3897,1459,3694,4300,394,2938,3252,5084,823,1167,1820,3061,180,3846
04Bz1rtE,2968,3713,3713,2009,4746,979,2968,2572,5541,979,2009,5646,3105,771,1243,1237,3078,5530,272,728
04f6m3BF,685,3347,2921,3347,3303,4206,1731,2327,4275,4656,2700,4472,5796,2962,2906,5506,1962,3657,2049,568
04v6H7X9,1359,2862,5282,2801,3438,1359,4127,4971,5204,2537,4239,4267,618,5665,4558,4316,4971,5282,4424,2778
056nP9o7,4563,4736,683,2139,4711,879,4563,3799,5845,1057,859,3445,1381,3122,1289,5477,3885,1808,399,4887
05E2iJoG,2179,5340,2179,1364,4564,5376,4935,4062,298,3846,2202,4102,4564,2608,5378,2155,5476,997,906,473
05lMWEKB,3500,927,4803,5226,5226,927,2168,2333,2878,2886,1307,3084,5454,5981,2115,1079,5766,373,1307,3325
05xeuoSX,3470,5136,527,5275,3470,2415,3488,389,2251,5876,5107,2021,4310,5334,1704,2278,3863,896,4497,685
06UxtWqT,1780,4092,3556,4226,2107,647,4226,5055,2043,4613,1573,5621,5950,5750,2119,3476,4785,3958,4586,2105
06gZx83y,8,8,3230,5991,180,4725,4660,3759,383,196,2722,4660,2142,5991,3230,5895,3070,3189,5613,74
07LhF2BP,4881,2844,4881,4128,1835,5689,1869,3242,5193,5004,2090,5229,4128,5139,834,5193,5139,3603,1208,1941
07SwazrD,332,5782,2050,1709,2943,1816,1828,5714,3113,5174,2706,5186,5651,4340,233,4513,3795,3368,5186,1598
07qf5K8H,4665,3174,3500,2595,637,3633,3571,5046,3432,1644,5585,2768,1934,2878,2014,1204,373,373,3631,3117
08ErV6Xg,3115,3115,3386,3386,2356,1509,976,1886,4125,3497,4392,18,1285,1700,538,5646,772,4191,2006,4125
08JsCOaT,4386,3402,3402,4179,636,2935,1313,3979,5513,2571,1421,4562,1413,5491,3296,3378,88,1228,3187,1738
08sTc3wn,431,3842,3978,378,2613,4871,431,1568,3152,4443,5973,2606,4765,3820,3031,1236,2215,5973,2087,5274
09CoMjl3,2928,2928,4392,4545,3761,5371,5947,3373,4392,5371,4313,5633,5853,1392,2420,3078,489,5066,5947,3373
09ofrKBW,973,1103,1053,1118,5981,2125,596,4079,2333,1286,2521,2333,3226,1307,1015,2768,1667,5216,3084,3084
0AXQeD8I,919,919,2255,909,3437,3992,2669,391,3769,527,4969,1150,1843,5136,527,5131,2066,5599,1638,4081
0BHSGQDa,4625,3549,4769,4769,4500,1867,4989,4989,60,3997,3549,2796,3997,1205,1520,804,4791,3314,696,2796
0BaDgyY2,2180,3339,1422,2930,3246,1923,2180,1527,3339,3134,4724,5495,1336,1990,4724,3899,3197,2727,5409,4610
0Bi8sx1W,5059,3077,3048,1313,1786,3503,4232,3691,4693,4441,153,4699,4193,3466,5720,3365,947,3692,2127,3494
0BkN9sC8,5859,3433,2027,3676,733,1336,4047,3676,3031,4610,1765,1205,3000,5928,3405,2587,2027,1205,4433,1586
0BvjOb2g,106,1318,3571,2122,793,5163,1410,1977,2671,5248,1863,5668,807,5668,2549,711,180,2958,5555,2100
0C4tJAmp,3488,4451,3488,1838,2862,3863,2803,735,1429,5741,78,4145,5051,3799,1838,3572,5741,1587,2251,748
0CNgmAMR,2952,1814,5877,2086,798,4678,1554,2952,4256,4418,3914,3747,3478,637,3709,2370,4647,5519,3952,3249
0CVQESLj,660,5012,1283,4051,5486,2805,5012,4685,4685,1784,4603,5628,3082,4051,377,5528,3082,2062,377,3970
0Ch9Lprl,286,286,1618,4639,5479,5515,3072,788,1482,2754,2240,713,5240,2559,918,5571,1676,1100,4870,5280
0Cmnfo2J,804,2373,60,1205,5928,1279,190,555,2373,4500,3879,4739,5066,5113,3879,1205,5888,1865,5113,3137
0DLlAba3,1103,1546,3606,1103,2666,5767,2125,3226,3571,1707,2014,5767,338,596,5590,1667,373,1530,163,1546
0EBmJ3kG,3667,3667,5241,2083,1866,2437,5064,4789,4178,3067,1692,4125,538,311,3092,5435,4028,4103,4178,26
0ELx4hGY,4728,4728,3763,4911,5651,5414,1523,5414,3871,1523,3763,1419,186,3031,378,3040,5859,5370,3821,4397
0ENa2zHR,2046,5643,3145,3316,469,4769,1979,3715,1336,4610,3433,4851,3043,2796,3145,3676,2143,4769,5437,2587
0Ef4I5tj,398,398,3703,3703,3894,3475,1332,3309,3375,2454,1272,5904,3700,186,2893,2752,5656,1041,4846,2616
0Eg8etIj,2826,4693,4259,1158,4768,2737,2260,1089,2826,1694,5342,3696,4225,2693,4555,3547,774,4573,219,5738
0ExfP3rN,4433,5814,800,4189,214,1389,4325,4844,1083,3055,348,3614,3871,3405,2906,553,2669,5859,1921,3338
0F7Q9vA6,1372,3648,1372,508,2702,3033,1833,2116,5177,2491,3531,4389,4784,5586,508,4389,2133,3669,2649,2513
0FCAe1WV,4866,4797,1400,1454,2421,4947,4486,2833,1458,2601,62,2833,878,2395,3642,3623,4368,4947,4646,3533
0GCbeMcB,164,1452,164,1816,273,1649,5481,1709,570,3398,4122,2111,1430,1974,5835,1430,3053,2861,3520,4416
0GFk93zr,3834,2181,2395,2530,3638,3685,3638,5982,5000,1780,1847,1948,5606,2399,1749,5697,763,1784,2318,1833
0GVFqNuf,322,5287,2802,1689,4381,1877,5063,4332,1001,3111,3079,4444,2642,711,1738,2498,3654,3240,4956,2098
0Gp5m82j,2325,2024,5499,5812,2029,1145,1842,4449,239,1506,3774,1918,5913,2117,252,4326,2473,2250,5120,2656
0GpUxrL9,2823,3638,4686,4389,4341,1852,2823,3908,4485,2667,5793,4421,2821,2413,1297,1137,4118,2413,4284,517
0HVjONpZ,2080,269,2099,2080,3867,2099,5494,5167,1753,2037,3225,1484,3371,3407,1705,5808,5425,5808,4198,390
0Hb5ejA2,2414,4127,241,1857,1942,3233,725,4040,4720,1706,1361,4267,2801,5150,3681,5926,5189,5524,3944,3438
0Hs9npUZ,5271,2516,2516,1772,4710,2409,969,2982,3923,1246,5074,103,993,2365,3624,3223,3811,4519,5985,4330
0I8hAFSa,2309,688,4513,5001,2760,5160,3408,36,2284,5355,708,494,4969,3801,4497,3885,3345,391,1615,2822
0I9Y1lAG,5389,5389,4390,2491,4236,1665,4963,4109,3895,4740,2649,1158,2649,192,5567,5529,2491,3608,549,2501
