videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,5500,3101,765,2393,4655,3420,5280,5871,3707,1577,890,1918,4565,540,2393,3118,5681,5121,3586
01HmDgRX,5326,618,2798,2471,4599,2798,4697,310,4453,869,5677,3135,4259,593,4226,2565,622,4009,2572,1108
01MDIjwg,791,3583,5235,5172,3644,3616,4109,1847,4703,2534,1963,1764,2295,5697,2534,1937,3483,2040,2187,1716
02Dnm154,2996,642,4847,3545,9,2269,2929,4819,5688,3336,5017,2678,2870,3738,2829,4235,365,2271,5176,2803
02I1exYc,767,2610,2616,1584,1526,3528,3045,5612,5026,2856,5824,5057,646,1629,3398,1882,1169,4801,2564,3177
02J5ABU1,2457,2901,2443,5279,2831,5706,2509,2544,2209,483,4839,2968,4938,98,4617,451,4171,5986,3948,5348
02nzMLRu,1193,194,3695,5358,4150,5513,2357,1747,5860,334,1166,1034,1037,5729,5787,4428,676,3925,2565,1166
03JDeH1Y,2828,3341,2931,391,1933,3749,879,3885,4608,1862,612,4513,5782,4263,276,3161,3749,4408,1813,3855
03iWqftg,4391,651,997,4438,2644,1377,1623,1597,2393,1551,1113,2519,4438,3865,1030,3883,435,5946,5132,2658
03trKEHD,933,4332,4684,5287,1967,5723,2365,2911,2671,4921,1807,1410,5022,168,5031,2802,3385,1977,1126,5555
04Bz1rtE,4512,5716,4691,2999,620,2919,3213,2322,4786,1719,2010,1067,3159,839,2883,3225,2317,2087,639,2328
04f6m3BF,622,5397,791,5005,1946,4453,476,4730,3104,1844,4486,4720,145,1267,948,2611,4197,288,3952,197
04v6H7X9,2801,4424,1359,2862,4267,5282,1024,4971,5688,4164,4752,3438,3472,4731,241,5688,1573,4239,5639,3785
056nP9o7,1518,452,568,2060,2809,1721,5180,568,5879,2417,3334,833,1381,3075,4388,5318,4044,1721,4379,5334
05E2iJoG,2179,2201,510,3322,2607,3398,643,5970,1714,5047,4056,3299,1466,1084,1439,184,5736,539,3254,5823
05lMWEKB,2886,927,2886,5226,931,1015,1755,2333,5981,3551,4479,5766,1307,1812,229,927,1118,911,5767,2115
05xeuoSX,4824,2060,2597,5107,3843,5889,3470,1278,2259,5976,3103,3220,5070,1842,2142,3470,106,2868,3237,2194
06UxtWqT,3537,2030,4664,1573,4009,3632,3474,5688,4421,1560,1283,457,4752,4226,3336,1089,3785,4956,457,5348
06gZx83y,383,3263,1516,472,104,4810,2371,4660,5956,4540,4946,3139,4948,2911,5720,816,4553,3020,1669,2958
07LhF2BP,5539,1953,3552,5229,1835,4551,3317,3713,4903,4379,3856,3719,3216,3052,3809,101,568,4465,268,2801
07SwazrD,1598,3314,5437,4122,5416,1613,5489,5489,4791,1609,216,4244,5714,2951,4414,646,3327,5186,164,3512
07qf5K8H,2014,5977,4918,3534,4382,243,4665,1367,2432,2388,3631,4291,1934,4890,2388,3631,4669,5268,3432,880
08ErV6Xg,5032,3117,3115,1776,538,4834,433,3478,937,2931,1896,689,1475,92,3516,4094,4839,1376,1420,5219
08JsCOaT,1313,461,886,1528,2563,2518,2268,2571,3590,995,5034,5636,3677,3979,1866,4193,309,684,255,208
08sTc3wn,3152,1380,1081,4090,4155,4062,5005,995,379,4155,3639,645,2611,3441,622,200,1494,3221,654,232
09CoMjl3,995,2888,424,236,4047,4130,3639,2587,60,4544,4520,1475,4135,4936,1939,827,2481,35,1776,1287
09ofrKBW,1053,3084,5585,2358,1667,596,973,1286,3273,2878,22,1307,521,1902,3733,2836,5216,1603,863,224
0AXQeD8I,3220,2251,4928,2597,5026,5770,5889,1870,5741,389,4591,2142,3383,3354,3036,3485,450,2868,1706,3970
0BHSGQDa,1929,4989,4625,3997,4791,5682,2707,2143,4769,5066,4024,295,4409,2796,3890,2651,1765,1979,1182,4509
0BaDgyY2,2180,2180,1422,3339,3246,3899,3152,5655,4724,2188,3312,4988,4383,1422,5817,622,407,3019,2366,2559
0Bi8sx1W,757,3837,2127,3365,2326,2453,3077,4446,662,88,2324,1786,4232,870,5059,3278,4240,5533,1251,4696
0BkN9sC8,5712,1850,1142,1942,3744,2701,3031,5384,2606,1339,622,2027,4206,5712,2679,2266,451,749,4688,1459
0BvjOb2g,933,874,2549,2671,352,5084,2911,4641,4071,5287,212,3081,1863,1726,3257,3485,4303,2802,4035,5483
0C4tJAmp,2567,1747,1143,5026,5063,1908,5057,2142,3220,2065,4220,5770,1562,384,1870,3843,1778,3679,5889,3043
0CNgmAMR,4078,3861,2086,306,5278,577,2952,2321,3639,735,4644,5585,4169,3042,1939,1191,3401,5005,3709,1394
0CVQESLj,5375,2460,753,5239,1946,4988,1822,3685,151,1108,4603,2817,5205,1424,4062,2379,5152,1202,5949,5151
0Ch9Lprl,3932,286,2160,3306,5719,286,5007,4010,5740,48,3322,4639,2096,1676,1966,718,3425,107,4048,5547
0Cmnfo2J,2610,577,4461,4974,3179,2386,2160,3658,3007,1776,2045,1709,622,1459,995,1512,1946,5523,3551,2251
0DLlAba3,1286,3606,1053,1286,5591,2125,4665,596,1956,5216,637,1103,2156,1546,163,1852,1708,5222,4360,338
0EBmJ3kG,2563,5921,230,1866,461,3067,976,2754,2931,3646,1886,5241,5288,5034,3885,121,1866,1115,5650,2520
0ELx4hGY,2995,4911,3763,4771,4507,1788,1726,941,4802,2680,1246,3125,2251,3771,5619,2610,3458,5006,1559,4062
0ENa2zHR,4851,2046,5969,4769,2535,4806,4325,524,4851,4463,3171,2284,4448,60,1305,140,2587,3031,3890,3850
0Ef4I5tj,4129,3651,2135,2293,4488,533,5342,3005,5655,4743,5198,2744,3703,5129,2454,1948,5380,4988,283,3309
0Eg8etIj,2826,5860,158,1540,5702,4828,3330,4225,5860,5533,5529,3048,3547,3837,2025,2397,5059,98,4539,1627
0ExfP3rN,5293,5182,5336,996,2782,2954,2820,3179,2200,278,3650,2433,3543,4730,3898,4475,4275,3056,288,483
0F7Q9vA6,2646,2649,5147,3755,1372,1654,3162,732,4423,2351,1686,5368,3983,3958,492,4222,4924,451,5138,3737
0FCAe1WV,5005,176,622,3104,197,3221,4693,1946,1980,2483,577,4155,2251,3952,1459,4988,1458,995,2266,735
0GCbeMcB,164,570,3548,5481,164,2953,683,3439,1816,1598,1452,1374,4122,3710,1263,4122,3456,1452,2951,3742
0GFk93zr,2181,3045,4668,3398,4909,445,5529,2550,4653,5395,4584,4552,4584,5183,5087,4733,529,1828,1449,1260
0GVFqNuf,2802,944,2183,4575,2911,2671,2737,5939,2969,1174,5659,5723,156,2895,4684,1077,1366,5417,5438,5455
0Gp5m82j,5812,3220,12,5698,2029,1562,3237,5170,2597,3692,1145,1450,5302,2142,2845,1709,688,3561,4694,2194
0GpUxrL9,2210,215,586,3638,5628,5729,2694,4421,4686,4421,2634,978,4132,4480,1961,1836,5880,5492,3983,377
0HVjONpZ,3867,4822,4822,2037,2188,5808,3867,4180,4038,3977,2099,214,1753,3909,2044,5909,1614,787,5582,3225
0Hb5ejA2,1706,2414,2356,241,4127,3472,3827,2798,3135,3274,1946,5551,4697,642,3472,5375,4267,2889,1059,5688
0Hs9npUZ,113,2251,1005,278,5129,4986,5271,2136,5050,352,3857,5041,2221,1797,2374,1276,4129,4936,5065,4988
0I8hAFSa,2309,4022,4090,2966,3520,4674,3150,5338,695,36,2803,1615,5160,275,3202,3204,5001,1778,4741,2398
0I9Y1lAG,5389,5339,4311,2814,2649,189,492,3840,1321,3130,4530,4141,3608,118,4029,322,3816,2961,1796,517
0IVPpCo2,5162,3887,2012,95,1021,1444,1689,4527,4218,1355,1086,3806,2069,1899,1187,1893,2031,5565,737,277
0IpRGbry,5995,4486,3172,675,5008,3183,4940,4957,677,5537,4005,2523,3490,1432,3175,2044,4821,4957,3521,197
0IxhmVDv,3873,1652,964,386,194,1828,915,2873,1172,1170,5601,2361,616,5088,2709,544,77,735,5845,1882
0J2aSlNo,1730,4309,4373,2290,2273,5140,2387,2118,2622,424,2801,1368,3124,4328,5005,3319,3335,4155,1085,4693
0JBwlLg5,109,1381,4707,3333,2417,4597,4763,4739,3333,3552,2063,75,1853,5355,2841,5987,3232,5207,2620,4713
0JMdqGUN,4442,5355,109,3041,5001,3520,3186,5190,3551,331,3507,2822,568,1894,361,4105,3799,5902,752,5164
0JYWnkKv,1975,5921,3667,2754,5241,739,4995,1866,801,1920,5399,5670,2563,3812,5089,2746,3386,4311,4938,3667
0JepAxY1,411,113,3257,1069,411,1126,5215,1983,2369,1850,993,2,4467,4799,1680,2253,3296,2200,5709,5911
0JlSXE8R,4233,1804,2042,2915,2915,5540,4890,4251,1754,1367,1625,243,985,1644,5981,4918,5356,5081,4344,5577
0JydRAr2,5001,526,3244,5945,270,3976,393,721,2060,3298,87,3321,1178,4689,1587,3093,3552,1208,5347,4551
0K4FsSV6,2241,1944,4542,2128,1740,4977,1972,2696,1872,2467,3020,4034,1304,3079,934,4315,4162,2020,422,1006
0K5Jw9EH,2661,5749,650,657,1149,4821,1585,4089,105,5394,5286,707,5227,5425,2888,3924,525,1585,451,5075
0KudRQXS,1660,5291,2460,732,1032,5606,1749,3859,1961,2030,1651,4855,856,4421,4281,1961,5177,2062,294,529
