videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,3420,2393,2393,5817,2625,2492,2061,5500,4123,3259,2802,3420,5393,2118,2404,4432,5241,3963
01HmDgRX,2655,2655,5326,2937,4827,3430,5783,2287,5783,2937,3134,5672,2352,2800,484,2789,1746,4631,1990,3711
01MDIjwg,1937,5606,210,2351,390,5524,1454,791,4910,2458,2099,1560,4910,1404,3583,1591,1371,1753,1937,571
02Dnm154,4209,2996,2996,2009,5701,2418,2974,1351,272,4847,4483,1227,5530,3183,4778,3439,2271,1856,1580,2256
02I1exYc,2737,2501,3571,1167,633,3288,1158,2926,2544,2737,422,5491,2361,168,1689,547,1158,5559,3090,287
02J5ABU1,1744,4693,3288,5391,3948,1459,2938,3777,4573,2717,4944,822,4444,807,1724,1744,2938,2114,1037,4109
02nzMLRu,5562,3464,212,725,5856,5411,2517,33,3281,3999,3807,3999,811,5770,439,5562,2834,3218,194,2090
03JDeH1Y,4263,4263,2828,4627,10,36,4408,5845,914,4714,1737,3408,4090,2410,409,3855,4782,4439,3656,1933
03iWqftg,1112,2344,1112,2393,4658,1030,3067,3067,5099,1113,3962,5297,814,1113,850,38,2658,1691,850,5297
03trKEHD,2665,5084,1977,2938,2671,4986,888,2665,15,394,1844,3422,567,4300,180,4300,3897,3806,3252,5456
04Bz1rtE,3713,2968,3713,979,979,2572,4038,1243,4746,1585,5541,2009,272,2010,771,4038,3213,2968,915,516
04f6m3BF,2962,685,3140,2921,2962,4206,4220,3303,2827,4447,5796,3668,688,2405,3347,2327,1731,4472,4814,3347
04v6H7X9,1359,5282,2862,1359,2801,5035,3438,4127,4971,2367,5204,5665,618,4424,4267,1634,4316,4239,3180,5688
056nP9o7,4563,5477,5845,1381,4563,1057,2139,5845,4379,683,4736,470,3445,1381,4887,5317,1031,4656,4864,5839
05E2iJoG,2179,5340,2179,1364,4564,4564,473,5483,298,4102,906,4935,2345,2608,2381,4062,1488,2202,4330,5378
05lMWEKB,927,3500,5226,5226,927,4479,4803,2878,3084,2115,2886,2333,2168,3084,1307,1934,5454,5981,1015,1405
05xeuoSX,3470,5136,3470,527,5275,2021,2843,896,527,5876,4563,2415,792,4105,3863,4656,3012,5107,4497,2278
06UxtWqT,647,4092,1780,4226,3537,2043,4245,4226,437,2399,3632,5621,1573,2119,1571,4749,1032,139,5055,1507
06gZx83y,3230,8,5991,3759,8,5991,4725,2253,383,2253,3189,1340,4195,4980,5256,180,4202,4660,3070,3230
07LhF2BP,1835,4128,3603,5689,4128,4881,834,2844,834,5193,4881,5004,3912,5027,465,5229,1869,3242,5193,2090
07SwazrD,2050,2050,5186,332,5489,2943,5782,5714,4340,5489,1828,3922,1816,905,5174,3368,4791,5186,1709,2180
07qf5K8H,4665,3631,2595,2042,5441,1644,637,3117,2768,2042,521,3500,3633,4348,1118,1934,5977,3597,2878,1934
08ErV6Xg,3115,3115,3497,2356,121,5646,1285,1392,3386,4125,18,5919,5077,3386,3016,1569,1886,4191,3497,2006
08JsCOaT,3402,636,198,3979,3187,636,3288,5513,5173,2447,304,204,1259,3296,2935,1228,315,5173,4682,1399
08sTc3wn,3978,3842,4871,431,1568,378,2613,431,5973,3820,5274,3031,4443,5973,3152,3842,2215,2924,4765,2908
09CoMjl3,2928,2928,4392,3761,5371,5947,4392,4545,5371,1407,4313,3373,5853,2169,5633,2651,4114,5947,1392,761
