videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,4131,2061,2404,5817,271,5500,405,1577,2454,479,4565,1092,3118,346,2559,2542,1192,2532,4131,340
01HmDgRX,5783,2937,2655,3678,2352,2362,2937,5551,4654,5677,2214,975,3899,3430,4832,2575,5005,2655,5869,5137
01MDIjwg,3483,791,775,2626,550,396,1487,2167,4463,1002,2458,4617,1937,1164,5885,3587,56,62,3873,1454
02Dnm154,2269,3324,2996,87,5281,564,3545,3183,1856,3727,2354,5143,9,5688,1846,5402,2445,1985,2605,4847
02I1exYc,1148,1332,2616,1536,4054,5897,2422,1137,263,1539,2016,5302,2363,1488,2269,1435,116,131,4252,2267
02J5ABU1,3641,5395,2083,3695,5671,1038,4368,2009,3377,456,5411,864,5064,5800,3948,3363,2480,30,219,2735
02nzMLRu,1345,2279,4881,2838,834,3525,4515,4733,2618,518,4428,3130,462,3771,5302,3979,3853,3999,5860,2944
03JDeH1Y,5890,4290,3885,5921,2984,4335,659,1042,4261,1761,5034,4461,4090,5069,3749,2837,414,4833,527,3164
03iWqftg,5401,3590,1984,4739,2393,5218,4060,1157,4131,2729,3420,5863,2501,3728,5648,3595,3595,594,5817,2218
03trKEHD,5074,5483,1977,4347,2969,5555,5814,4684,5452,102,5083,5630,3422,5083,5369,176,5556,947,874,5784
04Bz1rtE,2274,2996,3213,1397,2778,3227,1455,4764,1208,3662,1547,979,3344,1203,2929,1351,1170,1208,3489,3489
04f6m3BF,2700,4814,568,3034,741,1293,3953,330,3539,3012,632,4782,5631,1731,1378,3122,5446,2921,2509,5004
04v6H7X9,3242,4971,1359,1706,5621,2548,4841,3438,1942,3616,328,5665,1981,3143,1024,2153,328,936,176,2471
056nP9o7,4711,4563,2229,75,4022,2161,971,5252,879,1129,4022,3557,4513,4959,4379,1861,5252,1138,2593,3075
05E2iJoG,2179,5547,1670,5259,354,5602,3017,4331,5645,3675,4788,5366,2381,1696,3846,283,4898,3635,3193,5657
05lMWEKB,5226,1915,4079,4803,1015,927,1812,229,2168,2768,521,2768,5766,4479,977,4890,5569,2892,2836,3633
05xeuoSX,3470,3488,4524,5889,3690,2464,2251,5741,3470,5070,1576,5598,2955,1143,5400,5979,5889,719,3394,2656
06UxtWqT,2692,4092,5621,4226,740,437,4517,1780,1833,5239,647,457,495,308,1451,5381,936,1949,2107,4593
06gZx83y,2094,3531,4269,633,4132,3424,2765,3301,2665,743,4525,2463,3730,1786,3088,2253,1977,4137,3752,2408
07LhF2BP,5707,5180,4128,3557,2599,3360,2803,5229,2060,429,5385,5070,5355,693,5845,2844,4388,5945,3075,111
07SwazrD,2514,2050,2943,5346,3892,4655,4122,5186,2951,5714,1598,4122,5694,1802,2706,1430,5782,5232,408,1948
07qf5K8H,4501,2557,5767,3117,5605,2042,3803,2432,4665,4707,5441,2156,3161,1200,4732,2768,4669,5268,229,925
08ErV6Xg,3115,121,5385,5360,4191,1088,5898,211,5717,4674,2550,3613,3465,1082,5633,5242,4125,4549,1517,5077
08JsCOaT,556,2895,5637,2774,4198,532,5302,2534,3077,1800,3278,1866,1235,3701,2935,3147,1539,4178,1308,3187
08sTc3wn,4871,1494,4448,4544,2792,3978,2988,5416,3906,1083,1817,1102,2215,320,1012,2880,595,4911,1568,733
09CoMjl3,4392,2336,1392,2796,5947,4378,1460,4114,4545,2928,2360,2927,5371,2336,1420,3573,5306,3269,5015,5015
09ofrKBW,4460,2168,1204,4382,3199,1286,2125,5772,1286,4738,632,5977,925,4993,3571,5148,1307,1321,1015,5244
0AXQeD8I,391,651,4564,811,5026,2705,2707,90,391,2955,252,3153,3026,3598,3799,5741,5069,3415,5159,3050
0BHSGQDa,4769,1929,4625,1867,2796,4769,1205,5066,2353,2143,3316,4989,727,3549,4135,3997,4409,4851,4933,5015
0BaDgyY2,3339,3899,4724,5677,1592,3740,1422,3527,3074,3152,2180,5437,4383,1968,1422,2118,2653,4794,376,5495
0Bi8sx1W,5413,387,2182,189,4029,2306,2472,1914,531,5339,676,1538,5533,1759,2518,719,4029,1193,1505,1786
0BkN9sC8,1940,5740,5970,2574,5019,5841,2266,3266,3620,3202,3860,3567,540,1854,738,811,3751,3485,3254,3224
0BvjOb2g,2100,793,1410,2969,1252,5723,4347,323,1744,4319,4332,5188,5063,2958,315,4368,2899,4151,1424,5711
0C4tJAmp,3488,2113,1587,2502,3098,5889,1695,4524,693,1429,111,389,4356,2580,2251,5725,5051,5604,5997,3394
0CNgmAMR,1814,3588,3460,3493,3010,3861,927,637,4992,3562,3417,4762,3249,1288,4348,889,169,3584,1018,100
0CVQESLj,928,4384,4421,1949,400,1832,5797,2399,5230,5486,775,5239,3082,4051,4842,3474,1864,5880,1784,3082
0Ch9Lprl,3527,456,4498,2287,4949,2214,3846,713,1980,1920,2728,2619,2912,3184,2454,261,1900,1319,4702,3711
0Cmnfo2J,197,2286,5980,5155,3897,637,4216,5302,3914,4755,2476,4143,3270,5509,3584,2251,3266,1539,234,3734
0DLlAba3,2014,4218,1667,5977,4619,1707,1103,2741,5956,52,373,52,197,1530,163,3226,4440,4738,459,4650
0EBmJ3kG,4458,3667,2234,2563,4934,1969,1866,75,2529,2449,3667,3701,5350,5425,4178,5892,2437,5516,4179,754
0ELx4hGY,4639,4533,5859,3101,3763,5505,3581,5289,1726,421,2403,1012,3329,5537,5516,3846,3380,1523,1308,754
0ENa2zHR,4806,2796,4851,3850,1929,2587,358,4806,1979,4610,469,4911,1973,2143,2587,5040,1305,5437,4448,5414
0Ef4I5tj,398,3475,3873,3894,3792,5637,3223,2409,3005,4093,3247,4420,4792,1435,2608,4708,2914,2099,742,3639
0Eg8etIj,4828,4029,775,5738,2805,1089,818,1540,3162,3235,2805,56,1560,5291,4784,5413,4222,2330,1538,587
0ExfP3rN,2669,5536,1330,3896,2166,2820,624,1293,514,2696,1293,4562,4538,5752,3464,3851,2906,996,2166,1297
0F7Q9vA6,2133,2133,4389,2702,3014,3983,5680,4575,1372,3834,5628,3251,5028,1340,1372,508,1994,4137,4270,1646
0FCAe1WV,2702,1458,1949,1994,4031,197,3642,1734,5155,4126,4743,2395,2286,791,899,4517,4948,5827,4577,4940
0GCbeMcB,164,4631,1816,5252,4122,275,1415,2819,2174,2245,4717,5481,3518,5602,5060,5122,1535,570,273,5195
0GFk93zr,4706,2181,901,3671,1137,158,1780,1283,4584,2970,2254,1624,5851,5874,130,1864,5793,5011,2318,1538
0GVFqNuf,4151,322,4624,1960,504,5285,4137,3730,1965,4918,686,3600,3721,1366,5119,4982,2961,3210,2698,2375
0Gp5m82j,2473,4869,1628,1070,4008,5604,4571,1610,111,2029,4869,4928,5107,1346,2633,3224,1742,5262,1096,2147
0GpUxrL9,4686,4350,4517,2413,5534,3042,4975,5468,1212,1961,1212,4915,3623,5098,4697,957,531,56,2724,4577
0HVjONpZ,3225,269,2540,2529,3867,2099,4822,4955,2080,5296,2433,304,4374,3407,1969,1130,5494,208,4198,2080
0Hb5ejA2,1435,1539,1427,2286,5155,151,1922,2366,197,4724,4552,3551,2754,5980,5302,1002,2728,3923,3943,4815
0Hs9npUZ,1126,5271,4217,2535,5061,446,5985,4710,4273,2893,2957,1827,4658,5575,4519,5031,107,4491,3088,5752
0I8hAFSa,4335,5160,75,1235,4887,2992,3971,3885,2955,4741,5288,5479,4674,4633,3026,36,3075,4904,748,5252
