videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,3420,5817,5241,2749,3259,2625,4123,2447,3420,4432,2061,3670,5037,2393,3067,4131,765,2404
01HmDgRX,2655,2937,5326,2655,2937,3134,2287,4827,3430,5783,5783,1746,2947,5672,2352,3331,2800,4832,4631,2789
01MDIjwg,210,1937,5606,3483,2351,1454,2099,2458,791,2395,2534,5524,390,1454,1753,3626,1963,4910,4646,4910
02Dnm154,2996,4209,2996,4483,4847,2271,3439,5701,5701,1580,2009,1547,1227,3183,5530,2010,1856,3941,3324,2418
02I1exYc,1158,2899,1844,2899,807,4109,5087,1927,2737,2737,2495,2849,2501,148,3571,315,2361,130,15,1037
02J5ABU1,1744,2114,1436,4693,3288,4573,3413,4861,4109,3948,807,2532,1169,3777,706,1744,2407,2565,2899,2361
02nzMLRu,5562,3999,3464,3999,212,5562,5691,3925,33,4653,3218,5411,3356,3018,1325,136,759,4020,725,4826
03JDeH1Y,4263,4263,4627,4714,5737,891,255,4090,5498,5782,4335,391,4274,4290,3142,1360,891,1857,5845,4045
03iWqftg,1112,2344,3067,3067,4131,5099,2393,5132,5297,1112,1691,1030,38,5865,2404,2983,1113,3962,540,2218
03trKEHD,888,1807,3252,5555,5479,288,5556,315,5083,1844,2849,1007,1167,1977,5447,4300,1669,2665,5897,1807
04Bz1rtE,3713,2968,979,2968,3713,2010,979,3213,771,5541,272,4506,2274,4038,4038,1585,1243,2009,4903,2572
04f6m3BF,685,2405,2921,3140,2962,2962,3668,2827,688,1207,3347,568,5796,4206,4220,4429,335,4447,5318,3347
04v6H7X9,1359,5282,2801,5035,1359,5204,4267,4971,5665,2862,618,4316,4424,4413,2367,4239,4239,2829,4127,3438
056nP9o7,4563,2139,1381,4563,470,819,4379,5845,5845,4736,5889,5477,4887,4864,4656,5042,429,683,1057,2436
05E2iJoG,2179,4564,5340,2179,1364,2381,2345,5483,1364,4287,3285,5236,906,298,4062,4564,473,2155,2995,2795
05lMWEKB,927,3500,5226,4803,3084,4890,927,2878,4479,4233,2115,5981,3633,2886,5226,1307,3084,4479,911,3325
05xeuoSX,3470,5136,527,527,3470,5275,5107,2843,5338,2021,5334,1138,5737,4497,3488,2415,4656,4972,4105,389
06UxtWqT,1780,4092,5239,2254,740,4885,3537,4613,3457,457,2043,467,5468,647,3239,5621,3140,775,5055,1749
06gZx83y,3230,5613,4725,782,5991,8,2253,2371,2380,196,5256,1605,8,969,4660,180,4936,4660,5135,4195
07LhF2BP,4128,1835,5689,1835,4881,5027,3603,3912,4128,2844,4881,207,5229,4224,976,5193,5139,5675,5139,3242
07SwazrD,2050,5186,2050,5782,3922,5714,4791,2943,1828,3368,332,1598,2180,5489,2706,5174,1968,5459,4933,2947
07qf5K8H,4665,2042,3631,3500,3633,5441,3117,2768,5977,1934,1204,2388,2595,459,521,373,2014,5972,3947,4669
08ErV6Xg,3115,3115,2356,3386,3386,3497,1285,121,5221,3761,3016,3016,4125,538,121,5085,895,3595,4392,5077
08JsCOaT,3402,204,2774,5009,2654,2315,204,3499,739,198,304,208,739,636,2935,636,1697,3296,4179,1697
08sTc3wn,4443,4871,431,1568,5973,3842,3978,5973,3031,2215,2613,378,4420,2988,431,5416,200,2995,3820,2569
09CoMjl3,2928,2928,4392,4545,4545,5947,1353,4392,5633,1420,1407,3373,83,3761,5371,5947,2157,489,2169,1279
09ofrKBW,973,1286,596,1015,1053,1103,2333,973,5981,2125,5585,1053,2156,1118,3084,2125,2333,3084,2431,1667
0AXQeD8I,919,919,527,2669,2415,3672,909,4497,5026,2567,4741,1557,2553,4402,2255,353,1557,3280,817,5764
0BHSGQDa,4625,4769,1867,4989,1520,3997,4989,4625,3314,3549,2143,3982,3549,4769,1205,2796,4851,1443,1979,5643
0BaDgyY2,2180,2180,3339,1422,2653,4724,3899,3246,4724,3339,2947,3312,2930,5677,3134,3152,1336,4794,376,1828
0Bi8sx1W,3077,5059,3503,1786,2688,2182,3466,1313,614,4441,1637,3365,4232,757,3048,3378,614,3365,1955,1131
0BkN9sC8,5859,3433,2027,4610,3031,3676,28,5414,3676,3708,4781,5928,2027,4047,3203,2587,1336,4443,5969,4325
0BvjOb2g,1318,2122,1410,5163,5248,288,711,106,5668,1124,793,3252,5083,807,4319,1629,2555,1863,1124,2671
0C4tJAmp,3488,3488,2803,5741,1838,5477,2862,4115,5243,3863,2939,4451,735,2669,1587,2955,4356,3799,5579,78
0CNgmAMR,2952,1554,637,1814,4418,2952,4256,2370,3952,3221,5877,4647,4418,100,3478,5773,798,1326,5452,1661
0CVQESLj,660,5012,4051,1784,4126,1110,5486,1283,4685,3082,2062,3141,878,4051,5055,957,2694,4704,5528,3462
0Ch9Lprl,286,1618,4639,286,4283,3565,2754,1482,1202,2345,5099,3072,5821,2863,4436,788,2240,3184,1650,3565
0Cmnfo2J,2373,5928,60,1205,804,1460,5066,1336,3879,1205,3137,5221,4325,2322,5420,4887,5113,1279,2362,2587
0DLlAba3,1103,3606,1103,1667,2014,1970,596,687,373,197,5222,1546,5972,3571,4838,3226,2125,1707,1241,2125
0EBmJ3kG,3667,3667,5241,4789,1866,3259,311,2083,538,3613,2437,3101,1692,5094,3895,2449,269,4458,722,5582
0ELx4hGY,4728,4728,3763,4911,1523,378,378,5414,1523,4911,4228,3763,5651,3458,1012,2792,5859,4183,994,2233
0ENa2zHR,469,4851,1979,2143,5643,2046,2587,3316,905,2796,5414,3314,4851,4769,4806,1221,3906,1336,1443,5437
0Ef4I5tj,398,398,3703,3659,3937,3778,3651,3894,3289,3703,3475,5006,4633,3223,4772,3801,5476,3375,2546,682
0Eg8etIj,2826,2826,4768,4693,3831,4259,1089,158,4828,2330,1158,302,5463,158,4225,1089,5860,5392,5529,703
0ExfP3rN,4433,4420,5249,5786,3031,1083,4189,1277,553,76,4844,5786,2906,1277,1921,800,2669,5859,4688,5814
0F7Q9vA6,1372,1372,3531,5586,3669,1833,5874,5177,508,4784,2649,4389,3648,3954,3162,4389,1833,3033,1039,3721
0FCAe1WV,878,5517,4797,1498,4646,4486,4421,1400,1265,1454,878,4866,1458,4486,291,3033,1295,791,4368,62
0GCbeMcB,164,1649,1816,570,5481,3593,4122,164,4122,1709,5029,1279,570,1816,3742,2111,273,1430,3520,5195
0GFk93zr,3834,1833,3834,2395,1948,3638,5529,3457,2181,1039,3638,1780,1174,4768,1833,2016,4785,1749,1498,5606
