videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,4123,2492,3948,5817,2625,2061,2532,2393,1983,2802,5431,799,765,2899,544,2393,3218,5037
01HmDgRX,2655,2937,5326,2655,1746,5783,2937,2287,3459,3430,2352,5073,2287,952,3899,3678,5663,5783,2208,3134
01MDIjwg,5606,1089,3616,4496,210,4109,390,4469,1937,4268,2447,1454,2351,1560,785,636,2733,2919,1454,5524
02Dnm154,5530,2996,2996,4847,4483,5701,5415,4209,2009,316,2274,2271,5701,5550,1580,2269,1351,272,5747,5133
02I1exYc,2737,5491,2501,2119,807,4269,5538,2544,1167,2899,2035,5445,98,98,547,3571,5087,678,2926,4109
02J5ABU1,2532,663,5491,4861,266,2899,3948,1339,5391,4573,703,1368,1744,4693,2393,3777,1436,4300,1744,4268
02nzMLRu,217,5562,212,462,3464,641,811,3603,5691,2935,5279,439,2834,3807,3414,688,194,1219,5279,2571
03JDeH1Y,4263,4263,5845,4782,4714,10,5718,4497,4437,4408,2410,3656,1792,470,2913,1737,879,178,4627,409
03iWqftg,1112,1112,2344,5099,2983,3067,5297,4658,2393,814,38,850,2218,5297,3067,2135,278,2404,2881,38
03trKEHD,1977,4300,1459,2671,5723,1252,4582,1748,288,1680,5084,1339,3210,942,4293,5779,5556,1368,1459,2938
04Bz1rtE,3713,979,979,3713,2968,1719,2572,1585,5541,771,1567,516,771,3213,2274,5091,1390,4038,4746,2009
04f6m3BF,91,2921,3140,2827,685,2405,695,2962,2906,3668,688,568,3557,1207,4472,253,1731,3832,335,4656
04v6H7X9,1359,3438,4316,328,5688,1359,2414,4424,618,2801,4413,4971,5665,5204,3944,4127,1573,5035,5960,1558
056nP9o7,5845,5334,2139,5477,859,3122,4379,3557,5845,5379,1381,1381,4563,399,527,695,795,3656,2414,10
05E2iJoG,2179,2179,298,2608,906,5340,5970,941,3903,941,1364,4564,4330,473,3624,5953,4564,997,2381,2155
05lMWEKB,927,3500,2878,5226,5226,3084,4803,3699,2333,5766,2886,229,5454,4890,357,5981,3325,3084,2768,4650
05xeuoSX,3470,5136,3470,5876,389,3122,1757,2843,527,2858,4563,3863,3103,3488,1704,5334,3059,3237,527,2251
06UxtWqT,1780,4092,2062,5055,3476,1728,4341,647,3537,1216,172,1749,597,5880,457,1573,4664,2414,1974,5463
06gZx83y,5991,3230,8,5991,5487,4725,4660,383,4660,3230,2142,196,5592,5821,284,8,5250,1125,2561,755
07LhF2BP,1835,3242,3912,4128,5689,4128,976,4881,1208,5193,5229,1869,2550,834,2844,5193,1208,895,3360,1835
07SwazrD,2050,5186,5186,1859,332,3922,1520,4791,1816,4340,1598,956,5489,5489,1709,4745,1520,5782,5714,905
07qf5K8H,2595,373,2388,4665,2768,3947,3117,4669,5467,3199,1644,229,1176,637,287,2878,3298,1851,2014,2042
08ErV6Xg,3115,3115,2356,1392,121,3795,4125,2931,1968,2006,2209,3497,18,2193,2006,4739,5919,4094,1285,4648
08JsCOaT,3402,3296,1918,4441,3187,5542,2393,1918,1648,1337,304,2315,3883,4955,3288,2447,5779,5787,1337,1313
08sTc3wn,3978,431,3152,3842,1568,4765,4871,5973,1892,378,5274,4443,2989,1044,5673,5973,4215,2792,2215,2995
09CoMjl3,2928,2928,5371,5371,3761,3373,4545,5947,1407,2651,4392,3373,489,2006,939,2353,1585,4313,4997,5633
09ofrKBW,973,1103,596,2125,1286,3084,2431,1667,1118,1053,2439,3174,2521,1829,1667,3084,2333,1286,2333,2156
0AXQeD8I,919,919,2669,4969,3437,527,817,2489,5013,3769,4090,527,4402,909,1256,5764,817,2567,1638,966
0BHSGQDa,4625,3549,3997,3314,4625,60,3549,1867,4769,4989,4500,2212,1867,1205,5964,3997,1520,3316,5682,4769
0BaDgyY2,1422,3339,2180,4724,2180,3899,2930,1422,5495,2779,4610,2930,3339,4724,1923,3246,1592,3312,3740,5677
0Bi8sx1W,5059,3077,4232,1131,3048,153,1955,4693,2324,4699,1786,1251,3377,4197,3378,4441,757,3837,951,3822
0BkN9sC8,2027,3433,5859,3708,3412,3031,733,1336,3405,60,3708,5643,3802,3203,3676,4851,1765,4781,2587,1205
0BvjOb2g,2122,106,1410,807,5668,1863,793,3571,5163,757,1318,74,711,2671,3252,403,874,343,3980,4319
0C4tJAmp,3488,4451,2803,2251,4451,1838,2066,4969,2309,5477,1576,4145,5060,2941,2574,825,78,2941,3799,5051
0CNgmAMR,1154,2952,2952,4411,820,5877,4418,1554,4647,4928,4678,5518,1814,637,5685,4762,1191,3169,5377,5044
0CVQESLj,5012,2805,660,4051,5012,1784,3638,1283,4685,3426,4685,2399,5486,5568,5233,5524,878,2062,4704,1664
0Ch9Lprl,788,286,788,5515,4283,4639,1482,1676,713,286,4935,832,5571,1618,1002,5479,918,2638,5523,420
0Cmnfo2J,5113,1205,804,2727,5066,5888,5002,4739,190,4966,4369,2927,60,1205,1923,1279,4325,610,2373,3013
0DLlAba3,1103,1103,596,2125,5124,1546,163,2666,2521,687,2125,163,1667,3226,1286,5767,5590,2878,1603,1367
0EBmJ3kG,3667,3667,1692,311,2437,5241,3092,1866,4028,3728,461,4458,544,4789,2437,2083,2709,717,4178,739
0ELx4hGY,4728,4728,4911,3763,1523,3871,5414,186,378,5414,1523,5469,3458,5651,3763,1012,1497,1497,378,646
0ENa2zHR,1979,5643,2587,3676,469,1336,3922,3316,2308,2046,905,3715,4806,3145,3043,4851,3890,3553,3676,4610
0Ef4I5tj,398,398,3703,3894,3375,3703,3700,4200,1332,5904,989,4935,5967,186,3700,1272,4000,1763,2275,3894
0Eg8etIj,2826,2826,3547,4693,2544,2260,5738,2330,4225,1089,1877,4539,4828,3429,3831,4259,4768,2693,1158,587
0ExfP3rN,4844,214,4433,214,5814,1083,3927,3851,800,3405,3871,3949,4325,2760,1277,4688,1921,3405,4153,3055
0F7Q9vA6,1372,1372,3648,1121,2491,2702,1197,878,3669,508,3755,4575,3721,4624,5147,2491,3033,1432,4531,5301
