videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,3466,3343,3120,3153,431,354,642,757,1697,1691,1462,1636,1973,1894,2506,2580,1415,1285,1192,1210
01HmDgRX,5783,5726,5572,5688,220,58,622,779,3557,3446,2352,2399,4704,4095,4788,4985,1678,1470,1073,1369
01MDIjwg,3717,3586,2779,166,4125,744,4878,708,2334,3716,1678,1650,841,970,1035,1615,327,139,43,24
02Dnm154,2831,2711,2329,2631,86,42,277,393,1663,1551,1338,1406,1957,1856,2112,2149,1157,754,583,692
02I1exYc,5750,4214,1601,3869,1124,233,1135,1339,4877,4870,4331,4396,4098,3458,4227,4289,3361,1621,759,1619
02J5ABU1,4318,4267,3979,4003,540,337,956,959,2416,2295,2116,2244,3260,2811,3541,3926,1863,1629,1295,1317
02nzMLRu,4465,5555,5405,1835,411,37,944,1229,3477,3265,2932,3127,3696,3485,4312,4357,2607,2358,1455,229
03JDeH1Y,769,2440,2579,1185,772,2871,5664,3308,4717,3518,2695,3285,4094,517,2084,2168,3925,708,774,1238
03iWqftg,3782,3049,1884,2662,774,269,1525,4501,5624,4650,297,768,364,686,534,662,74,74,93,64
03trKEHD,4113,3647,1276,1845,2990,1427,3034,5570,2655,2552,1425,2061,1024,957,1108,1204,945,431,220,362
04Bz1rtE,5242,5770,5433,1778,464,283,535,1395,3485,3265,2520,2939,4046,3655,4465,4758,2386,1974,1519,12
04f6m3BF,4832,3856,3294,3373,2678,1326,2882,2899,5956,5909,5069,5460,902,804,710,765,412,317,513,635
04v6H7X9,5488,5073,3627,4497,2491,5140,5204,4283,3604,1455,928,3006,2291,2902,2329,2383,1758,1085,1879,1
056nP9o7,4240,3347,2497,2503,916,399,966,1417,4802,5742,4816,4925,2883,4898,3005,3383,1837,564,2579,343
05E2iJoG,2898,2816,2262,2386,555,253,1523,1702,4320,4095,2936,3822,5521,4660,5612,5634,1090,878,16,477
05lMWEKB,2717,1103,5529,5317,4930,4262,928,2207,1827,2147,1939,1968,1447,1040,1556,232,937,909,238,521
05xeuoSX,1218,1210,1130,1166,24,14,233,288,719,693,564,676,813,782,893,910,422,399,289,327
06UxtWqT,3494,3627,1,2708,4704,5873,5973,5880,1553,4842,3624,3037,2936,916,2999,1372,128,1294,281,457
06gZx83y,2588,2523,1983,1989,310,181,628,866,1561,1377,1202,1316,1748,1684,1912,1953,1121,981,866,917
07LhF2BP,3587,1256,4529,3599,4194,4973,2425,3015,1486,1365,2371,4617,2431,2053,1200,1851,309,209,1186,1847
07SwazrD,1678,4871,600,1714,3553,4107,143,1591,4932,16,3027,1817,1115,906,252,696,121,121,141,192
07qf5K8H,3773,1603,4343,2774,2229,694,5386,3728,5696,4695,3277,3359,297,74,538,1307,4527,2428,1321,1933
08ErV6Xg,5705,2339,1928,1509,433,213,1280,1098,1828,3176,3424,2028,2997,4289,479,4938,3572,1535,1462,1388
08JsCOaT,1711,1675,1414,1657,414,1,510,513,1090,1089,842,1060,1209,1124,1222,1342,813,795,609,680
08sTc3wn,4649,478,2702,2360,237,21,633,1400,5085,3860,344,3423,664,928,639,850,517,469,635,646
09CoMjl3,3935,3875,3758,3812,627,399,695,1112,2641,2441,1835,1986,3000,2939,3053,3696,1828,1766,1387,1404
09ofrKBW,2703,2589,1541,1944,710,549,1034,1438,4885,5689,5180,4445,2126,4202,3507,3989,587,499,1440,282
0AXQeD8I,5623,5886,1882,2535,312,109,561,1270,4122,3512,3398,3468,4446,4395,4750,4933,3216,3190,242,11
0BHSGQDa,2376,1866,3918,252,5782,4554,3911,2828,3145,3151,2662,696,613,470,4567,943,4301,2681,522,65
0BaDgyY2,2760,2801,1976,3204,1730,5492,5612,777,802,4610,5973,4476,2865,2988,3122,3184,2622,2105,2105,110
0Bi8sx1W,1118,4021,4536,3763,840,5520,4157,5222,2882,1975,3918,5608,739,111,2709,2801,4199,49,255,378
0BkN9sC8,1719,1341,5013,4129,2946,2725,1163,5561,5026,2042,1443,1880,991,642,1392,1840,797,364,303,358
0BvjOb2g,2132,2114,1863,1882,196,119,344,417,1145,864,664,757,1283,1246,1321,1669,644,642,446,558
0C4tJAmp,2265,2229,2034,2114,252,138,377,419,1313,1170,957,999,1521,1431,1572,1958,954,909,757,776
