videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,5817,4123,2393,3259,2802,2532,765,2492,2061,2625,3420,2899,1983,3963,5431,799,2393,5037
01HmDgRX,2655,5326,2937,3430,5783,2937,2655,2287,4832,3678,3899,1592,3459,4453,2287,2352,5783,5672,1746,3151
01MDIjwg,5606,210,4496,390,1937,1089,3616,210,4268,4469,636,5524,4109,2733,2919,571,5188,1454,1560,1158
02Dnm154,2996,5701,1351,5530,316,2009,2996,4483,4847,1580,2274,5133,2829,5415,1351,272,4209,2418,1227,1567
02I1exYc,2737,2501,5491,4269,1158,2035,98,422,5087,2926,2544,678,3090,807,98,5854,3571,2899,2668,1047
02J5ABU1,1744,3948,2532,3865,4861,1368,5491,5799,2393,1436,703,3910,2938,1744,4300,1339,663,5391,4693,4573
02nzMLRu,5146,5562,212,2517,462,5691,5411,217,5279,3807,2354,3999,5084,641,2935,5562,5279,3356,760,3514
03JDeH1Y,4263,4263,3122,4714,1737,10,5718,2410,5845,255,3408,2754,1737,3567,4674,4408,2913,4290,5801,616
03iWqftg,1112,1112,2344,5099,2393,2983,850,3067,4658,5297,850,38,5297,2881,3067,4131,814,1113,2218,3902
03trKEHD,1459,2671,4300,1459,1977,3210,1252,5556,5723,288,1784,1339,15,4293,346,5084,1748,4300,5779,942
04Bz1rtE,3713,3713,5541,2968,2274,1719,979,2009,771,771,2572,979,516,483,1585,5091,1567,2968,3213,4746
04f6m3BF,685,2921,2827,91,3140,2906,3668,2405,3347,3347,688,1207,1731,988,3557,695,3679,4040,4472,361
04v6H7X9,1359,3438,4316,5665,4424,5282,618,2801,328,4127,2414,5201,1359,4413,5204,4971,2537,1558,2862,5688
056nP9o7,5845,5334,5477,4379,399,2139,859,3122,5379,2822,5744,1704,5317,3557,4656,4563,5136,1381,1381,4736
05E2iJoG,2179,2608,2179,5340,906,298,473,5970,941,4564,1364,4564,941,4287,3624,2815,5953,2345,2363,3072
05lMWEKB,3500,5226,927,5226,5766,2878,4803,3084,5454,3699,3325,2333,2168,229,4890,3084,4889,3628,1812,1079
05xeuoSX,3470,3470,5876,5136,527,2843,527,3863,389,2858,1757,3071,4969,3220,1386,1704,688,3437,4497,4563
06UxtWqT,1780,597,4092,4341,2062,5055,1571,3537,1451,3476,5880,1749,775,1728,4613,172,1573,740,2692,5463
06gZx83y,8,3230,4725,5991,284,4660,4660,5991,2561,3230,383,196,2142,2479,104,8,5487,3320,3759,1605
07LhF2BP,3242,1835,4128,4881,3603,1208,5689,5193,1875,1869,2550,4128,976,1208,5193,5983,3912,2844,4829,834
07SwazrD,2050,5186,5186,4791,2943,332,1859,5489,1520,5489,1816,5782,3922,1598,1828,1709,5714,3495,1520,2514
07qf5K8H,2595,2388,3117,637,229,1478,2878,141,1204,1644,3199,5847,3947,373,1118,2014,4890,4665,5972,1015
