videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,3420,5817,3420,2625,5244,2061,5241,1983,3895,201,2347,5241,5500,4131,2704,2638,2404,5552
01HmDgRX,2655,5326,2937,2655,2937,5783,2287,3134,5783,4832,2208,3430,2575,4827,1301,1980,1746,2947,1427,5673
01MDIjwg,210,3483,2080,2099,2534,636,390,1937,1454,2351,5227,1454,1963,791,5606,4496,1937,1753,5227,5494
02Dnm154,2996,2996,2271,1580,4209,4483,1547,4778,3324,4165,5747,3183,1985,4847,1846,5530,5701,4511,2418,1227
02I1exYc,2899,2737,2495,15,2899,2737,3777,4986,130,3252,1025,4568,2407,4951,1321,148,1128,1629,5080,2938
02J5ABU1,3948,4693,4573,1436,1683,1744,2361,2480,4238,2267,3948,3288,759,219,2407,1784,1169,1744,1694,4232
02nzMLRu,5562,1681,2834,3218,3356,3925,3935,136,1416,3242,1128,212,5138,33,759,3464,3948,3281,3525,4259
03JDeH1Y,4263,4263,4513,4016,5498,612,3224,3224,255,470,4926,4627,4656,5782,1777,1408,1376,2709,5871,5890
03iWqftg,1112,3067,2344,5297,4131,1691,38,1030,1112,2404,3067,1113,5865,3962,540,2393,4770,3118,5547,2849
03trKEHD,5555,3252,5897,1977,4347,5556,5970,288,168,5080,823,168,888,3485,1328,5479,1128,5538,5970,2626
04Bz1rtE,3713,3213,4506,771,979,979,5321,3713,2503,1634,447,4764,5541,2968,2274,3317,4903,1243,2083,5321
04f6m3BF,2962,2921,2962,2827,2405,4206,3668,3140,335,3347,1731,4447,568,335,4220,2803,1396,4105,5796,685
04v6H7X9,1359,5282,2862,4424,618,4316,5204,4239,5035,3438,4971,5665,4127,2801,5960,1632,1573,1359,2778,4558
056nP9o7,5845,5889,2139,4563,10,4887,1381,4656,5477,4864,4563,819,1057,4736,702,3557,4513,683,429,470
05E2iJoG,2179,4564,298,2179,5340,5953,3285,473,2345,3846,5483,4331,5365,1364,1872,473,2494,906,2381,5998
05lMWEKB,927,3500,5226,2115,4803,4479,985,4890,2333,2168,3633,5981,927,3325,3084,1934,2878,3084,5766,1015
05xeuoSX,3470,527,2415,5136,5107,2021,1138,5107,5169,494,896,4356,5275,3470,3347,5338,4656,3992,10,4563
06UxtWqT,1780,4092,5239,2254,4885,740,5621,3537,467,3510,457,172,878,2399,4384,4613,4575,495,1949,1749
06gZx83y,5991,2371,180,2253,191,5725,8,196,1786,4725,4620,1961,969,168,8,2142,2253,4980,3230,1605
07LhF2BP,3360,207,4224,5689,976,5027,2844,4128,5139,1835,2879,5139,5229,5598,4037,4881,465,1333,3912,3603
07SwazrD,2050,5782,5186,1598,2943,2050,3495,5489,5714,1598,1599,2514,5174,4791,2180,3246,5186,1968,5459,3922
07qf5K8H,4665,2042,2156,373,3631,5977,3500,521,5972,5441,459,3117,243,3654,596,1934,769,2768,4233,1204
08ErV6Xg,3115,3115,2356,4191,3386,3386,3761,3497,3016,2006,4549,3595,5853,538,4125,4549,4545,3761,3016,5717
08JsCOaT,3402,2774,1505,2654,208,636,556,5513,3499,5009,4849,1067,636,5405,3288,2315,3378,198,1697,189
08sTc3wn,431,3978,5973,5973,1568,762,2988,378,3982,5416,2613,431,4443,595,4420,200,1223,1892,2215,2569
09CoMjl3,2928,4545,5947,4545,2928,4392,1420,2651,5371,3761,5947,3373,2169,5853,1353,4392,4378,4313,5633,2336
09ofrKBW,973,1015,3174,1053,2125,3084,596,2125,1118,2156,973,2333,2368,1103,5981,1286,1053,3226,3273,4890
