videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,3259,5765,951,3116,3099,4319,2644,3621,2823,5295,5241,4387,3289,282,3259,1030,2205,3743
01HmDgRX,5326,5783,5140,4649,5158,2937,2655,3134,3711,1854,3915,3618,3170,5783,5672,4827,484,1571,1900,3899
01MDIjwg,4051,56,5606,4949,2762,5697,3447,4011,3644,1371,390,3364,533,4129,1975,4106,5301,4800,3568,5316
02Dnm154,4051,4915,4122,1436,2202,4051,1594,3495,1057,5301,1031,1745,2111,537,375,4800,4416,2239,1536,5029
02I1exYc,2035,1158,3020,5567,2501,5809,5597,2385,5967,1542,2449,1538,2024,520,757,3731,2381,4591,3571,830
02J5ABU1,4075,5885,2916,822,3774,2562,788,5705,807,1878,563,4623,5121,2762,3147,4137,144,43,4949,551
02nzMLRu,5004,217,2935,3896,5351,4819,212,629,5230,657,137,3218,2534,1835,3222,1037,1183,2494,5823,465
03JDeH1Y,4263,10,1473,178,5662,4627,1348,271,4199,3517,5988,409,879,178,5026,1933,5589,5768,772,3590
03iWqftg,1112,2777,2881,4684,4773,5162,3743,954,4658,2660,1793,5099,2218,287,4565,1713,2506,5297,3828,97
03trKEHD,3528,1820,4300,2362,5574,4300,4915,1512,3841,5455,2614,2561,5756,5726,4559,2890,3839,1086,1756,394
04Bz1rtE,2968,1567,1700,4746,728,2009,5623,3713,5530,3215,2996,1390,1243,3452,5184,42,4878,5530,3710,113
04f6m3BF,3050,2906,3235,1207,1731,607,253,4229,685,452,3513,2803,4037,2296,2921,2962,5397,476,2765,3347
04v6H7X9,912,2471,4558,5204,709,2622,3438,3180,4971,5023,5282,1634,5534,310,4316,4971,5654,5908,4424,1632
056nP9o7,4563,5889,3122,470,4904,4736,5477,1381,4904,4711,3592,4306,4007,5334,4252,3050,859,2005,879,4563
05E2iJoG,4932,2179,906,510,1623,4935,3502,3017,2202,5476,4330,3568,2155,4324,5378,3950,2179,4800,2240,958
05lMWEKB,4415,2168,4803,5226,3500,5766,1079,229,3628,1456,4460,4665,5467,5226,5577,5629,2333,1200,3325,5577
05xeuoSX,5311,1328,336,4136,2464,5939,3485,3415,5755,50,1918,862,3151,4492,5604,5889,5120,5913,2415,5448
06UxtWqT,1571,1573,139,5055,987,2279,1632,1490,2798,3184,5492,3944,4226,2556,4226,709,2848,2107,4610,3068
06gZx83y,3230,3206,5613,3206,1224,2461,2654,4172,5991,757,74,2513,3669,1572,5499,1316,2113,1124,4660,3048
07LhF2BP,1835,1869,3603,401,5139,575,5689,3012,4881,1509,1642,2047,5717,439,4881,4818,5042,5285,5267,4973
07SwazrD,1584,3166,4340,1709,5340,1679,4513,1584,1412,5196,433,4263,4628,5277,1615,1412,4183,1290,5186,5916
07qf5K8H,2042,5460,985,5049,4094,4663,3569,1925,4984,459,3117,2595,4665,4458,1152,1614,1610,1851,2768,373
08ErV6Xg,1886,5541,5845,270,5221,1062,3590,1285,122,414,3065,5541,4392,3115,414,2234,772,5882,5633,2149
08JsCOaT,4897,1251,2743,548,3402,1356,3422,951,1605,3384,2437,202,1753,3701,3517,474,4238,3377,2201,3035
08sTc3wn,2908,2409,4871,2665,3458,5821,2807,576,2920,3565,5246,2989,3087,2880,1863,2214,2792,2610,5806,3842
09CoMjl3,3078,3078,3109,2928,3761,2928,4847,5717,3016,3016,1608,4224,2481,2939,2353,3388,979,1700,5649,3364
09ofrKBW,4665,1103,5454,4415,1546,3174,5830,973,3773,2432,2122,2997,2333,1456,4382,5257,5460,1795,357,5767
0AXQeD8I,1570,590,1843,713,2705,2066,644,3437,5160,5003,1818,5131,420,4614,3058,5614,5848,36,5330,5571
0BHSGQDa,4625,60,2499,4769,4769,3549,1305,3729,3997,2755,1929,994,1412,3549,4680,2212,1129,1412,4989,1609
0BaDgyY2,1422,2180,5495,3339,4610,5409,5409,3134,2930,3246,5495,5158,3618,3170,3711,986,110,1571,1592,5783
0Bi8sx1W,5596,3048,4232,5059,766,1745,5533,4157,3035,4197,3691,4187,1131,192,5538,2275,3475,2453,5991,951
0BkN9sC8,5969,60,3031,1142,1880,4574,3676,1223,5442,4,5859,4967,5782,3850,1336,3984,3433,2284,5651,4175
0BvjOb2g,809,711,5555,1047,2165,2671,1124,2610,4531,1977,1699,1863,1623,3571,352,757,2219,4156,2871,5024
0C4tJAmp,831,78,1522,1429,1509,3452,4451,2822,2178,262,3385,275,2730,5755,1576,1655,3572,825,218,2803
0CNgmAMR,1554,4678,820,2952,5518,5877,1326,4647,2071,1118,5829,2462,2952,4619,1154,2640,424,3478,2330,2370
0CVQESLj,5012,5628,2434,3141,5230,4419,3245,3474,1189,894,453,3970,215,2708,4389,2384,144,928,1961,4394
0Ch9Lprl,286,629,2559,2160,3695,422,3968,1002,1740,4641,1530,763,3820,554,2908,3758,1317,5901,2164,4639
0Cmnfo2J,2373,3651,1401,2002,5043,5154,5067,3338,2962,2498,5888,3856,2962,1865,3652,3554,4,554,5066,554
0DLlAba3,4665,3571,4738,1176,4382,2428,596,4415,373,1754,2014,3226,2432,5467,2768,3773,141,1079,1241,2768
0EBmJ3kG,3496,2301,1290,4028,5328,5237,715,4452,2755,2272,3531,4811,5108,3057,4493,1866,3115,982,2149,4798
0ELx4hGY,4911,5651,5828,4728,186,3820,3763,4622,3380,2995,473,4728,3458,2126,2319,2987,576,5414,5370,2908
0ENa2zHR,3145,5531,5643,2308,2046,4175,3043,4895,5277,276,2796,469,3145,3890,3316,371,4795,2143,761,4495
0Ef4I5tj,398,398,3894,1272,124,3258,3701,230,5842,3475,4355,2616,628,4529,5342,950,686,1041,181,3276
0Eg8etIj,2693,2475,2765,5729,3421,520,4683,4057,3048,2126,614,238,740,27,614,4446,5668,4333,2480,2815
0ExfP3rN,4844,1482,4903,2284,5330,3351,3871,4802,803,214,800,718,3851,5289,1964,214,4887,713,4325,4070
0F7Q9vA6,1372,4784,5147,2253,508,5147,467,4575,3648,508,2895,5613,3983,3229,4813,957,4784,287,2303,1121
0FCAe1WV,878,4182,254,5322,2413,2460,4486,674,4866,394,2507,377,3502,4321,1660,3964,3322,5209,3816,4001
0GCbeMcB,164,3053,3518,164,5607,2861,1452,4932,3548,121,3398,477,4763,273,570,121,3518,5873,3795,1894
0GFk93zr,2807,4552,3789,757,2207,5531,4266,1320,2549,375,1245,3553,4168,3980,5809,1220,1903,1536,4266,131
0GVFqNuf,5287,1796,322,2116,1174,945,5622,1355,187,3263,4137,686,3828,1468,5248,5482,5565,2365,1318,2665
0Gp5m82j,2024,2117,2656,5499,2902,2427,4426,1918,1842,744,143,3191,3223,5448,252,3256,5198,315,711,5698
0GpUxrL9,5063,2823,1174,4156,1515,3860,878,4137,2460,2116,323,1071,1565,3033,4339,4727,288,5856,3604,1995
0HVjONpZ,208,4198,1753,3402,2540,1937,3626,3517,4525,1866,510,2866,5542,5895,3282,4109,1010,461,717,4799
0Hb5ejA2,4127,2414,597,3274,5926,3310,5338,5908,4267,127,1632,241,1643,3472,971,1470,3151,4359,1285,664
0Hs9npUZ,1148,4984,1083,845,4911,3932,1772,4710,5858,1494,3504,4984,2365,5378,4639,4649,5271,1123,1414,2426
0I8hAFSa,4513,2021,5355,3401,2021,3100,239,5594,5594,5844,202,3495,2309,1605,5917,528,315,1937,2284,528
0I9Y1lAG,5389,2035,4577,5389,72,5100,750,375,750,2385,2680,5597,1158,4119,5345,2303,420,1538,4236,5809
0IVPpCo2,5723,5565,2377,1499,5562,2122,3260,2021,2813,2128,5565,4670,3041,1027,4796,1840,4456,3975,21,5335
0IpRGbry,3689,1144,668,571,4822,4957,5494,3647,3994,5819,4866,3110,1502,1505,714,3521,4930,944,5537,608
0IxhmVDv,1090,3092,2709,6000,1941,4458,4464,2493,4532,5029,249,1157,2918,5200,704,1737,2723,1437,5937,211
0J2aSlNo,1730,5140,1285,5783,5055,4971,1854,4309,5880,1839,3618,31,3233,232,4086,1424,4192,3944,2622,4599
0JBwlLg5,3746,2596,2803,3553,2126,724,3072,2623,3789,4277,4574,4090,5883,2578,5818,5683,3361,698,601,4741
0JMdqGUN,4674,3041,5741,1289,4145,561,5132,833,307,3672,831,5883,2847,2939,5270,695,89,988,307,2021
0JYWnkKv,5200,5181,252,171,90,4564,3191,2603,193,1975,4694,2746,5365,5399,5844,3717,4099,5241,5921,2879
0JepAxY1,3665,3211,4445,1007,1503,1525,4862,4944,2963,2459,3254,5074,5361,5471,2650,5263,5706,1111,4445,5031
0JlSXE8R,1804,1307,1053,4348,3325,3605,596,3773,1625,2439,1079,4251,897,2125,1546,2768,5956,4344,5219,373
0JydRAr2,5376,3321,4125,1622,5638,4356,4576,2970,4465,2041,207,5923,5724,1745,4789,1564,2709,2599,2234,5133
0K4FsSV6,5487,1579,4162,1516,2241,2,706,2911,2312,1687,3843,2693,5238,5045,5581,922,2682,2176,4318,5963
0K5Jw9EH,5205,4119,5003,945,510,3787,2164,5648,800,2494,1832,2762,2559,5561,2675,202,5384,2128,4129,1297
0KudRQXS,3664,3731,5582,2644,724,5238,1144,2128,3946,5265,5508,1783,2384,3680,4201,3285,2267,4144,3903,5285
0L2hgHfT,3695,5465,4897,1605,648,2128,2314,5466,4109,5154,2852,1375,1209,5566,2177,2540,5003,1893,4996,1354
0L53Ysuy,2866,1605,321,3193,2993,4682,4963,4497,1159,1818,2314,5003,3059,1885,5844,3885,4199,528,1483,5890
0LCy3uBk,5577,4415,2333,2429,1456,5577,5226,45,2168,3060,2333,1915,1862,1644,3325,3325,5629,2431,5956,5226
0LDAhfVG,4790,2924,4346,3019,2531,4215,3842,1116,2087,3658,4345,4187,1659,5832,5165,1798,3528,1880,5373,1557
0LG8dogk,797,2653,707,2653,2988,1730,4856,5930,1527,3486,1923,3788,1798,1632,5495,2516,2988,4701,664,222
0LKYpF1j,1845,3426,4160,4761,978,1371,4197,1753,4897,5912,181,5311,336,5464,1251,4187,5301,5612,1836,1131
0LutzN9Y,1492,1916,5367,1854,5523,2800,1048,472,5073,4649,2937,2800,31,5655,5673,181,2325,513,4812,286
0MiyQcbH,5287,4811,1065,716,5236,5166,929,74,3659,343,4694,5781,715,1637,2958,5618,2770,2621,3063,2519
0MwRAidN,5819,4949,2122,2556,3268,1421,5024,818,3077,1694,4444,3240,3837,74,5754,1877,922,757,2562,1588
0N3Qy7HR,3277,5332,3491,3435,209,1933,4299,1870,4308,425,209,5504,509,3491,831,5623,4299,5782,4263,3933
0NFiohQA,4951,2130,2926,1621,3571,2246,1621,4859,2975,2077,4873,1439,2792,4183,4283,5962,4241,5036,2065,4151
0NmFJkHC,5659,2464,1356,5942,505,267,5465,5445,5890,152,93,296,3640,5592,4023,1654,3485,3774,4097,333
0Nmdtnbq,5088,3525,2345,5088,3040,4773,5549,3972,3431,4249,5129,5601,3285,3854,5330,2019,4046,5054,5887,544
0OCSMusm,1995,2631,1874,502,5923,2041,2903,5450,3924,4308,171,5651,113,1179,2323,5989,4187,5083,5728,350
0OFwEG2X,1509,1030,2955,1577,2761,1602,4536,3208,218,3220,122,3093,619,4652,2844,5925,5089,5133,3058,72
0OwpTanH,2434,3229,1872,5757,958,3619,4700,4945,4419,3986,3583,2128,3845,563,3147,3929,958,3079,3229,4298
0PWdfmoy,2815,2393,5656,3343,2393,1581,2061,4539,3696,2570,5006,3865,614,4978,4604,5656,4683,807,5309,1052
0PhYpmf5,3237,5883,5777,1545,876,4145,2711,2801,3078,5684,78,3192,2599,5305,4465,1962,5681,2009,3321,564
0Q1HvoUY,5819,5819,4034,953,5729,4883,2693,1128,1171,467,608,2710,3,743,5668,5285,4571,5962,3487,5285
0QTbly3G,4172,959,648,2473,267,5592,959,5341,3191,4234,4098,1356,4906,5465,1070,419,1570,1345,5464,2518
0Qm164n3,196,5104,5890,93,4917,2053,5135,93,5423,2226,2319,2397,5453,5331,3843,5581,2520,3730,3692,5838
0QvL9eJ6,2930,110,1336,3246,2287,4856,2575,5495,1571,3170,5158,986,3151,5495,3134,1389,4724,3074,4239,1055
0R85vygh,850,4523,1112,4658,4861,4921,4575,4553,4523,5500,3214,4444,72,3458,4660,5751,2596,4478,5818,3698
0RhToFAf,425,4081,4308,4263,3512,3277,3435,326,3331,713,3498,2063,5782,1696,1691,5684,2415,1737,271,4290
0RjDVWYp,74,74,5199,1595,2532,3487,1222,5220,2644,3555,4056,5711,711,3555,4930,1878,2682,1595,4376,5711
0RpEuTBo,3696,2113,5809,4318,3020,3017,1872,3067,3568,5411,2849,3053,4615,5199,4696,5259,1006,4438,1588,3485
0S2kKPNp,4543,5050,2478,4530,3289,2118,823,1549,5432,3541,2688,3566,2602,3785,3980,4259,2748,2818,2812,5673
0S8Wtrmn,5420,1677,718,3279,5019,3756,5249,718,2650,939,2921,3386,5975,3848,4509,5994,3137,4,4044,4229
0SO59ceW,1665,1016,533,4249,4645,3188,4035,5811,3917,5548,2449,4816,3040,3415,766,3731,3774,4465,3072,5240
0SbeHjK9,923,4013,3746,972,2581,4921,2688,1535,493,3902,292,1324,4973,1513,4973,1723,3554,1355,1513,3743
0T6nkElQ,1927,3443,3598,1813,4299,5238,1813,185,1737,470,544,2410,1933,5563,624,4504,2495,4677,946,263
0TVfQZbD,1549,2020,5528,4419,1324,1189,49,5024,5163,763,422,3969,2334,686,1877,4921,2869,4615,5613,3006
0TnLdDml,4651,1968,1462,1802,3930,1460,1828,18,233,971,3467,3186,275,2046,2639,2822,2804,1802,4427,570
0TuOYx34,785,4419,835,3980,1106,5548,5526,5593,1189,2494,5184,2384,894,760,72,2375,2254,2104,2486,2072
0UQlcNDT,5517,5517,2833,1500,161,1611,2967,1130,4910,3262,5286,3664,2750,2540,655,3664,5833,571,5286,1130
0VRtAkFb,5615,1055,320,4880,2062,2545,3642,220,3074,4154,31,622,3428,5327,1750,4207,3915,4790,3068,5512
0Vio4a3e,1520,3997,3145,3922,595,1817,3316,3368,5964,2046,2811,5531,5373,3802,1190,3145,5066,2308,3219,3412
