videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,2393,3420,1983,5817,2532,1878,2492,4123,5241,4824,3259,2447,2393,2061,2625,765,3990,2749
01HmDgRX,3430,5326,2655,1634,2655,3459,2937,4827,2789,5783,2352,3134,5137,2118,5783,3921,1339,2287,5663,2471
01MDIjwg,1089,1937,390,5606,3616,3644,3583,4087,1937,1404,636,56,2717,5524,2351,1454,4646,1753,4910,1487
02Dnm154,2996,4778,5530,4209,2418,3439,4864,2271,5935,185,1132,2256,2097,5029,316,2009,4778,138,2991,2418
02I1exYc,2737,2501,1158,917,2035,807,5163,3969,168,1089,1047,1485,5593,757,1538,168,767,678,4620,2106
02J5ABU1,3288,4693,1975,3568,1744,3948,5431,4258,1694,2532,1339,56,5802,4944,2899,5799,1487,636,822,390
02nzMLRu,5562,217,3464,2517,2935,212,5856,725,390,329,2642,439,2367,3598,3896,33,462,3532,2834,3641
03JDeH1Y,4263,10,4263,4782,5845,5355,4497,178,851,255,4756,5940,4687,3656,409,3285,4090,4408,178,36
03iWqftg,2344,1112,2393,2393,540,5099,5297,814,4131,850,3067,1112,814,850,2218,4658,2218,3665,1365,5878
03trKEHD,2671,1252,84,5084,5534,180,870,5575,15,5083,168,5723,2665,724,4300,3210,933,5688,3897,636
04Bz1rtE,2968,3713,4746,2009,5530,5541,979,728,1585,272,979,1567,5321,2340,4764,2615,2009,2974,3713,4038
04f6m3BF,2827,2921,4447,2962,3140,1962,3347,1207,685,3286,2296,4656,4206,2674,2327,1942,4356,3303,452,253
04v6H7X9,2862,2801,4971,5282,5204,4267,4127,5665,3438,437,4239,2471,4164,1359,2537,5688,912,1553,3472,3627
056nP9o7,1057,5845,4563,683,4711,4864,702,5477,4656,4083,4864,1138,1704,2309,4736,122,2013,1138,1381,859
05E2iJoG,2179,1952,4935,2179,1364,180,5340,2202,1903,4564,1623,958,4873,5483,906,2155,5376,1872,5365,25
05lMWEKB,3500,927,5226,5226,4803,927,2886,2878,1079,3084,2168,2333,5454,5981,1118,357,229,4006,4665,2768
05xeuoSX,5136,389,3702,2251,2278,5264,3488,2021,3470,5107,494,4741,708,527,3151,4563,5275,685,5334,4310
06UxtWqT,1780,1571,4720,1361,139,2862,4092,437,1990,5880,830,2107,3944,5621,3537,1573,1856,1451,796,4446
06gZx83y,3230,383,5991,4426,4660,4708,180,74,5256,238,196,2142,2912,5028,3230,1268,3070,4921,5104,1340
07LhF2BP,1835,2844,3603,4881,4881,3360,4128,935,4128,688,3242,5229,5689,4224,5139,1869,2414,2615,5004,5139
07SwazrD,332,4340,2050,5186,2706,2050,4513,5174,1709,5186,5782,1828,1816,905,3922,3304,2943,5489,1859,4801
07qf5K8H,3174,4665,373,2595,1367,3631,1851,3117,5977,1644,2768,637,459,3633,3226,2922,4669,3226,1754,4738
08ErV6Xg,3115,2356,3115,1392,121,1285,3016,3497,122,5646,3016,2006,1496,270,18,5221,4392,5085,5947,4125
08JsCOaT,636,3402,2201,198,5513,1975,742,304,3502,5542,3187,4441,3979,1316,204,4682,4920,1975,3296,3402
08sTc3wn,3842,378,4765,1568,1236,3978,4443,431,2409,4871,2995,5973,2613,3152,5274,2606,3820,5271,3031,3477
09CoMjl3,2928,2928,5371,4361,5412,4392,4392,4545,2420,3373,1719,5371,5460,5717,4847,564,3761,3269,5633,1585
09ofrKBW,973,2521,2125,1667,2431,1103,2333,1286,1286,1667,3174,357,2333,3226,1546,2125,1053,22,197,3174
