videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,5817,5706,464,3698,5677,1365,4467,4491,2638,412,2344,2625,5532,3765,5244,4131,5500,1720,255
01HmDgRX,2655,2655,2937,2352,3897,3430,1990,5326,2287,2575,5551,5783,5672,5677,2947,1301,3940,1457,2937,5673
01MDIjwg,3483,2534,2080,791,5875,4607,550,1963,5494,4016,1454,729,1591,2167,2080,2037,4910,1753,4602,2458
02Dnm154,2996,4209,2996,4165,963,221,5427,3047,4255,3183,4847,2271,3941,1846,1567,968,2418,4483,564,4878
02I1exYc,1745,2597,1488,131,148,5479,609,4743,2726,4951,4201,2065,1439,3937,4805,4252,3097,500,1449,4157
02J5ABU1,219,4693,1744,1784,2040,3695,4232,5037,3714,4238,1037,2532,759,2040,706,3278,2488,3621,663,663
02nzMLRu,5562,459,3935,3242,1128,2618,3464,33,5100,2367,1447,795,3925,2279,1351,5539,1476,212,5188,4128
03JDeH1Y,4335,616,612,3454,4290,4263,4714,1088,1138,4513,4452,4263,4090,3164,3115,2022,4903,4972,5782,895
03iWqftg,4131,4666,3067,1691,5297,1030,1577,38,2404,5218,5863,2658,4774,2457,4103,3067,5602,5863,4658,904
03trKEHD,5074,5555,168,887,176,2657,5361,799,1126,168,3852,5612,2564,2602,2363,2376,3252,5897,4620,2507
04Bz1rtE,1567,771,272,4506,3213,1208,1634,2503,979,3713,915,1390,1390,5105,5321,2968,447,3877,447,1719
04f6m3BF,2921,2700,568,4206,4447,2962,3668,2405,5175,2803,3140,1731,1256,3303,335,741,4105,1396,452,688
04v6H7X9,1359,2862,5282,5204,1634,2151,1942,4971,4267,437,899,2778,5621,1632,3627,2471,1553,2801,5167,5665
056nP9o7,5845,1381,1704,2139,819,2022,4563,4864,5318,10,470,5232,5889,1057,374,3334,3557,3394,1438,4477
05E2iJoG,2179,3846,4564,286,4564,3871,2179,3285,4788,1623,5547,5748,5998,3675,3539,2853,3322,2345,2976,2629
05lMWEKB,927,3500,4479,5226,4803,985,4665,3325,5766,2168,1915,521,373,5441,1015,1812,2886,2768,1079,4479
05xeuoSX,3237,3470,3470,3488,748,5136,4306,5338,527,4468,5070,5107,1138,36,4942,318,3661,4388,1534,36
06UxtWqT,4092,647,2395,5239,2254,2067,5463,4885,1780,793,308,2254,2181,2524,740,878,165,775,3051,4613
06gZx83y,8,4620,5991,196,4980,4132,5613,3759,4980,2507,3773,5924,3841,5593,1961,2562,5725,3230,1605,383
07LhF2BP,3360,5689,2844,693,5027,465,5777,5051,568,1875,3514,4128,5665,5070,429,5822,1429,4697,4675,4881
07SwazrD,5186,2050,1598,5782,2943,646,2514,1599,2050,3368,5174,2180,1598,4933,4791,5714,5346,3892,1859,1709
07qf5K8H,3117,2042,5977,2156,5441,4665,521,3654,3500,373,2042,4079,2130,5767,769,1204,4732,3947,4918,3401
08ErV6Xg,3115,3115,2356,3386,4191,5717,3386,3761,5633,3761,2006,5221,4549,3016,5241,1700,4545,4887,5633,5085
08JsCOaT,2774,3402,1505,3288,1705,4029,5513,4232,739,636,636,729,2447,4178,461,208,2315,1155,4193,461
08sTc3wn,5973,4871,2792,2988,5416,1012,1102,5973,4544,407,2613,3821,595,5603,3982,4747,3978,4448,5673,762
09CoMjl3,4545,2928,4545,4392,5947,5257,4378,2928,2336,5066,2353,5371,3373,2651,1420,761,3622,1279,5371,4094
09ofrKBW,973,2125,2156,1118,2333,973,2125,1103,2368,3404,2431,1286,5981,1053,985,5454,611,2380,2115,3746
0AXQeD8I,2553,391,1735,3408,353,4081,391,4741,1843,4741,5741,5131,2705,2415,3826,3992,3992,817,4564,3142
0BHSGQDa,4625,1867,1867,4989,3316,4769,2796,2143,3549,3997,3997,4625,3314,5066,1205,2336,4769,3479,5015,1929
0BaDgyY2,3339,5677,1422,2180,2180,3339,3899,3246,58,2653,3152,5495,376,4724,2930,1968,4610,3250,3527,3441
0Bi8sx1W,2206,5059,3659,2127,3077,1505,4029,2324,3378,189,1745,5339,3692,17,4197,3466,1264,2182,2814,3691
0BkN9sC8,3203,5928,2027,2587,3316,3708,3137,4443,4114,3676,5782,800,3100,28,4769,4781,1223,3250,553,5894
0BvjOb2g,1318,4035,4332,1126,2895,5083,3252,1744,2765,4319,315,4620,1124,1424,2100,1436,2969,5188,3210,288
0C4tJAmp,5889,795,3266,2251,2065,887,2955,3661,1778,1624,618,2414,2223,3009,470,111,2246,3241,898,5725
0CNgmAMR,3010,1814,2370,610,5877,2952,3221,4418,3584,2487,3588,1554,3126,637,4678,324,4348,3666,100,2086
0CVQESLj,854,3757,3474,1961,377,5907,3474,3154,5797,2694,928,2413,3082,4051,531,4421,1784,2012,5880,5443
0Ch9Lprl,286,4639,2619,5998,5523,3072,4216,1702,2179,3565,2619,1770,4702,4227,4498,1822,2752,656,1900,3201
0Cmnfo2J,707,4135,4325,1765,1418,2587,2595,3708,1427,4781,5452,2841,1012,5928,4989,1142,407,4443,407,234
0DLlAba3,2014,2741,459,1667,1241,1530,3571,4440,1103,3606,1103,1176,5467,5977,1970,163,5972,3226,4556,4619
0EBmJ3kG,3667,3101,3667,2729,5241,3092,1990,4458,5937,4458,2449,5760,3613,3101,5892,414,1927,2437,2529,4028
0ELx4hGY,3850,1523,3458,4728,4728,1726,5651,5859,3763,48,3458,4533,1523,4911,378,1012,3527,2654,5289,1528
0ENa2zHR,2587,2143,4851,1221,2796,4871,5410,1418,1929,3821,1765,2796,60,4610,2587,3314,4544,3676,3830,3850
0Ef4I5tj,398,3651,5006,2293,5637,3894,3639,5059,682,4533,3923,4708,5410,3937,1449,628,2812,3599,5775,398
0Eg8etIj,1089,1089,2826,5529,4333,3591,5860,2458,818,3831,4693,4704,5680,3986,5860,1540,3983,1365,1560,5529
0ExfP3rN,1186,5814,1083,1293,3954,4633,2313,5074,1512,718,1883,3405,3375,61,4273,2954,2954,1921,5509,3088
0F7Q9vA6,1372,2702,3531,1372,3755,2133,2253,4389,3648,2491,3378,2649,1215,5920,3393,4389,3229,3777,1171,2116
0FCAe1WV,4486,878,5408,1589,1994,2062,291,791,5235,4469,4486,1999,2540,674,878,3685,3685,2251,2702,625
0GCbeMcB,164,4122,1816,164,3892,4122,1598,3353,5029,273,4173,5481,5694,4170,5989,3520,5190,477,590,1649
0GFk93zr,2181,2254,5529,1745,4138,1780,1833,3671,2990,1864,1833,1039,2230,594,5529,3447,901,3685,2330,5954
0GVFqNuf,1291,5188,504,1424,5299,5726,170,1001,170,4035,5456,3772,5958,2098,256,4660,4679,4624,5559,4072
0Gp5m82j,2000,239,5120,2473,1742,4326,1918,1131,2029,4355,5262,2024,1382,2656,3161,5604,2147,4571,3224,1346
0GpUxrL9,1174,3753,4686,2823,5177,2823,5468,1250,3669,809,3638,2702,2165,1045,1720,5405,878,4337,291,1329
0HVjONpZ,1969,3225,3867,1753,2529,5167,2080,2188,4822,638,5808,5909,269,5425,304,4089,2447,4607,5494,4682
0Hb5ejA2,4127,725,4582,1315,3143,1031,2414,2207,2933,4552,3242,2279,1026,3529,3042,618,2270,3140,1217,3514
0Hs9npUZ,2893,1931,3179,1246,107,5985,5271,3923,2535,3247,2516,4273,2982,2184,2435,2409,3309,2064,5236,4330
0I8hAFSa,5160,688,36,4090,4714,3801,3142,3495,2583,748,5160,3855,3992,5096,3408,2620,5252,391,3122,2410
0I9Y1lAG,4130,3929,2491,4944,4236,130,5389,634,2706,4123,5799,5100,2312,5821,1702,5836,2812,247,5612,3257
0IVPpCo2,5565,5565,1578,1504,12,2069,1596,1444,1270,5456,835,1258,5063,2769,4852,5127,1291,1266,2467,1605
0IpRGbry,4312,5995,2482,291,4486,5008,491,5537,668,714,5722,4486,3784,4957,650,5397,3805,1149,3931,23
