videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,5706,5817,5500,464,2638,4131,3765,1577,412,5823,4131,1844,639,2404,3698,5968,1365,5241,201
01HmDgRX,2655,2937,2655,5783,3430,2352,2947,2287,5677,2575,5672,3897,5551,3940,2937,5532,4832,2362,5326,1990
01MDIjwg,3483,791,2534,2167,2080,2626,1454,1144,1130,1454,5875,4607,5610,449,1591,2866,4607,5494,2099,2833
02Dnm154,2996,2996,4209,2271,87,4165,1583,564,221,3941,3047,316,4255,3183,968,4483,4847,4611,1580,963
02I1exYc,1745,131,2616,1488,130,1778,3880,4734,1927,2065,609,2726,2597,500,148,1439,2106,4157,4201,2065
02J5ABU1,219,4693,1744,3714,4238,2040,1784,2040,3695,4232,1436,706,4106,2361,4757,2488,3278,3616,4109,4450
02nzMLRu,33,3464,4819,2279,5383,1416,3935,3525,3356,2860,212,3242,2618,833,5562,3896,462,5562,3603,834
03JDeH1Y,4335,4290,255,4090,4513,3115,4263,3728,1088,1862,612,4714,3164,4263,1473,5890,861,5399,1360,2714
03iWqftg,1030,2404,3067,5297,4131,4666,1112,5863,2457,5218,38,1691,1577,3067,3420,505,2393,4103,1551,2644
03trKEHD,5555,1126,5074,1977,5080,4332,5630,3852,3252,5361,2363,1007,176,4620,2564,5083,1515,4347,168,5897
04Bz1rtE,3213,1567,3713,979,771,272,2503,2258,4764,1390,5541,4038,3317,447,2446,2615,2778,4209,316,4506
04f6m3BF,2921,2962,4447,452,4206,2700,2405,1256,1731,568,702,3668,2803,4220,2847,3832,688,741,335,4275
04v6H7X9,5282,4267,1359,2862,5204,1942,1632,1634,4971,618,4424,2801,2537,2778,328,2471,4239,5731,1912,5665
056nP9o7,4563,2139,1381,470,1704,5845,4711,10,1138,4379,4388,5845,859,1438,5889,4864,4400,2022,819,5334
05E2iJoG,2179,4788,3846,4564,5748,3322,3871,2976,1670,3285,4564,5547,5998,5395,354,2179,286,1623,958,2680
05lMWEKB,927,3500,5226,4803,985,2168,2886,5766,4479,4479,3084,1915,3325,3551,4665,3699,5441,3117,521,2333
05xeuoSX,3237,3470,3488,748,3470,5070,5136,2843,36,5334,5338,4306,1138,318,4468,4105,5107,1534,5275,4388
06UxtWqT,1780,4885,4226,5239,647,4092,2067,5463,4849,740,2395,457,1994,5621,1039,308,4613,2254,1833,437
06gZx83y,5991,4980,8,5593,1605,4660,4620,1637,5725,196,1516,3424,2253,3773,4980,383,3986,180,5324,1773
07LhF2BP,5689,3360,5051,2844,1875,5027,5777,693,5665,4697,429,4675,5070,4128,465,5229,4464,568,688,4881
07SwazrD,2050,5186,2514,5782,2943,1598,2180,5186,1598,3892,646,4340,4791,1599,5346,5489,5174,4933,4122,1709
07qf5K8H,3117,2042,3500,5441,1367,5977,3654,2042,1204,4732,769,596,4665,2156,5438,3631,1851,596,521,2997
08ErV6Xg,3115,3115,2356,4191,3386,5717,3016,3761,4549,1700,761,5077,5241,3761,5221,4007,3595,3386,1392,5633
08JsCOaT,3402,1505,4758,2774,2315,4232,1705,1067,3288,5513,2447,739,3979,461,3499,208,4029,4028,4178,4861
08sTc3wn,5973,4871,1012,4544,3978,2792,2613,5416,2988,5973,595,2215,3982,1102,4448,3821,407,4215,762,4519
09CoMjl3,4545,2928,4545,4392,5947,4378,2928,2336,2353,3373,3622,5633,5257,5066,5015,1420,3761,1392,1279,5015
09ofrKBW,973,973,2125,1286,1118,2168,5454,1103,1307,2156,2125,2380,2431,3226,3174,2442,2640,596,1286,25
0AXQeD8I,391,2553,391,4081,353,4572,3408,4741,817,2415,3992,1735,4741,2705,5131,5026,1843,5741,5249,2803
0BHSGQDa,1867,4625,3316,4769,1867,4625,2143,5066,4989,3997,2796,3549,1205,3997,3549,3314,5015,1929,2353,3479
0BaDgyY2,3339,1422,5677,2180,3899,3339,2180,58,3152,4724,3246,3074,4724,1592,4794,376,2947,2930,1035,1990
0Bi8sx1W,2206,4029,3077,1505,5059,2127,5533,5339,5413,3378,2182,1745,4029,2518,1759,3377,2814,3466,189,1699
0BkN9sC8,2027,3203,2587,5496,5928,3137,2651,733,3676,4114,4509,540,4549,3708,1223,190,3454,28,3802,2027
0BvjOb2g,1126,4332,4347,2895,4035,315,1744,2765,3252,1318,4319,1516,4620,1124,4319,3210,106,3714,2491,2100
0C4tJAmp,5889,1576,3394,2251,795,3488,5741,1587,2246,2669,2309,5506,111,4734,4477,2955,5070,3009,3679,4400
0CNgmAMR,1814,2952,3588,5877,3221,637,2370,4348,1554,4418,610,1604,3010,2470,927,4678,3920,100,2952,4196
0CVQESLj,3757,1784,854,1961,1498,3154,3767,3082,4051,928,4051,3082,4421,2805,3474,5797,1832,5978,5901,2413
0Ch9Lprl,286,2619,4639,3072,5524,5523,3565,5821,1702,2619,1900,1100,2179,3201,1980,5483,4498,2752,3565,4935
0Cmnfo2J,707,5333,407,1418,407,2587,4135,1012,1765,1460,1494,4913,3708,5710,696,2727,2251,3787,2988,4871
0DLlAba3,2014,3571,1103,1103,3606,5467,2741,163,2428,1241,1667,4665,163,5972,459,596,373,4619,3226,640
0EBmJ3kG,3667,3101,5937,4458,2437,3667,3259,5241,3101,2774,4028,2729,5892,2529,5760,2449,1990,3092,1927,4458
0ELx4hGY,4728,1523,4728,5651,3763,3458,4911,378,3850,378,905,4285,3771,4458,3565,5824,5082,4254,1523,2214
0ENa2zHR,4851,2796,2143,2587,4806,2796,4610,3314,2587,469,930,1979,1929,3031,2336,5414,1055,2163,2046,4806
0Ef4I5tj,398,3651,2293,5637,5006,3894,3475,4708,1449,682,3703,3923,628,5424,398,4533,5059,770,4633,3147
0Eg8etIj,3831,2826,5529,5860,1089,818,4693,2458,5738,1089,2826,4828,2393,3591,5860,4333,5529,219,4029,2330
0ExfP3rN,4730,1293,3851,624,5814,1293,3405,2669,4506,2906,5074,1083,514,5293,5975,1396,2166,4688,1883,1330
0F7Q9vA6,3531,1372,1372,2253,2702,4389,3755,2133,4389,2491,2649,508,3378,5256,1961,2513,3014,2116,5586,3229
0FCAe1WV,878,2062,4486,1039,791,5408,1999,5235,1994,291,878,2251,1589,1949,4866,4915,957,3685,3140,1498
0GCbeMcB,164,4122,4122,1816,164,273,5481,3892,1598,4173,971,1649,2951,3520,5029,570,570,5190,3439,4170
0GFk93zr,2181,5529,901,5529,1780,1833,2254,1745,4138,4584,1039,130,2230,3671,2990,2318,1864,3447,740,2318
