videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,1577,1577,2061,5817,639,2492,3420,5241,2532,3420,2347,2638,2625,4432,5500,4131,1983,4166,5823,5244
01HmDgRX,2655,5326,2937,2937,2655,5783,3430,2287,3134,2947,4832,4827,1301,2208,952,5783,5551,5672,2118,1990
01MDIjwg,3483,2534,210,1937,791,5606,2351,390,1937,2099,449,1454,1454,5227,62,2080,1164,4496,4120,5494
02Dnm154,2996,2996,2271,4778,1547,1985,4165,4483,1580,3324,87,4209,3183,968,1227,4847,4511,5701,5530,2445
02I1exYc,2737,2899,5447,2899,5447,2737,2501,3252,158,2495,1629,15,4269,4986,2938,1927,807,799,2407,1158
02J5ABU1,3948,1683,1744,4238,4693,1436,2361,4573,2480,1259,871,4109,3714,219,3695,706,1169,3568,3621,703
02nzMLRu,5562,33,462,3525,3356,1681,3218,2834,5670,3464,5138,3935,212,4653,4259,759,1325,114,3130,3939
03JDeH1Y,4263,255,4263,612,4513,5498,1862,1138,861,3224,1185,470,2709,612,5807,3096,1088,41,1473,5890
03iWqftg,1112,3067,2344,540,4131,2393,5297,1112,1030,38,2404,1691,5865,3067,1113,5817,3756,2218,2849,2344
03trKEHD,5555,1977,4347,288,176,3252,3422,5970,5080,3485,5630,5024,1007,4624,888,3210,4332,5556,5083,1126
04Bz1rtE,3713,3213,979,1243,3713,979,771,2572,4764,4506,2274,5541,2572,3317,5321,4209,2968,2274,2503,447
04f6m3BF,2962,2827,1731,2921,2962,4206,3668,3140,4220,2405,568,4447,685,3347,1396,2509,335,2327,335,4429
04v6H7X9,1359,5282,2862,5204,4424,618,3438,5665,4267,4239,4316,4971,1632,4127,5035,1634,2537,2801,5229,1573
056nP9o7,5889,4563,4887,2139,4563,10,5845,1381,4400,4711,4864,4388,859,4379,5317,429,4513,4656,399,819
05E2iJoG,2179,4564,298,5483,5953,2179,473,5340,3846,3299,5970,4788,2345,3285,1364,1488,5365,4935,906,2995
05lMWEKB,927,3500,5226,4803,2168,985,4479,5981,3084,2115,3551,5766,1015,4479,3084,5226,2886,927,2333,4890
05xeuoSX,3470,2415,5136,527,1138,5169,2843,5107,1757,5275,5070,5107,3470,4563,5338,5498,2021,5334,3488,4532
06UxtWqT,1780,4092,4885,5621,740,3537,5239,5463,2254,495,4785,5000,878,457,4985,5950,437,2043,4384,4849
06gZx83y,5991,2253,180,2371,5725,4725,2253,8,4980,191,2142,383,998,5991,2380,4660,1605,969,4620,3189
07LhF2BP,3360,4224,5689,2844,5139,5027,2879,207,5229,1835,5675,4128,5193,976,4881,4259,3242,5139,465,688
07SwazrD,2050,5186,5782,1598,5714,2943,2514,5489,5186,5174,1598,1599,3495,4791,1828,2050,2180,956,4122,4340
07qf5K8H,4665,3117,2042,3631,5977,3500,2156,1204,373,5972,521,5441,3654,243,1118,459,5438,2595,1644,769
08ErV6Xg,3115,3115,2356,4191,3386,3016,4549,3386,3497,3016,5077,3595,4648,5919,3761,2006,3795,761,3761,4125
08JsCOaT,3402,2774,1505,556,1067,2315,5234,208,4193,204,5009,739,3288,2654,3378,636,3499,5513,1697,4178
08sTc3wn,3978,431,3152,5973,5973,1568,762,1012,2613,3031,2215,1892,431,3982,2215,4443,595,5416,1223,2792
09CoMjl3,5947,4545,2928,4545,3373,2928,4392,3761,2651,5947,4313,5633,4392,2169,1420,2336,3622,1585,1353,5371
09ofrKBW,973,3226,2125,2125,1103,3174,1286,1118,973,1015,596,1667,2168,1053,1667,5830,1103,1307,1829,3273
0AXQeD8I,2553,919,4081,353,2255,527,3992,909,391,4741,391,2415,817,4734,2410,4939,5131,2592,2410,5599
0BHSGQDa,4625,1867,4989,4625,3549,1867,4769,3997,3316,5066,2143,5682,3549,5964,1520,4500,3314,1205,3762,3479
0BaDgyY2,1422,2180,3339,3899,2180,3152,4724,3246,5677,376,4724,5437,3074,1102,110,1055,3339,1422,1968,3312
0Bi8sx1W,3077,3659,2127,5059,3466,2206,2182,2688,3377,3048,1759,4441,4197,5339,1786,1699,3378,303,5533,456
0BkN9sC8,3433,5859,3203,733,2760,3676,3031,3802,930,1336,553,3312,4047,4851,4610,3160,2027,1373,5414,4325
0BvjOb2g,1124,1318,4035,106,1410,4035,4347,970,4319,5163,315,793,288,2969,5723,4041,1516,2122,3252,4339
0C4tJAmp,3488,5889,3012,1838,1587,4524,1587,1838,552,735,78,2939,5579,2803,4356,3394,1429,5151,5136,2296
0CNgmAMR,1814,2952,889,1554,637,3221,5540,4418,2952,2370,4265,5877,2972,4256,4100,3747,1191,4418,3920,5497
0CVQESLj,1784,5486,660,5012,3462,5012,4685,957,3757,2399,1283,843,4051,3082,4051,5628,4225,3141,1949,3154
0Ch9Lprl,286,2240,2754,4639,3201,1252,1377,2345,3072,4283,5099,1482,3527,1618,5515,3565,4436,3343,3565,2403
0Cmnfo2J,2373,3879,804,60,1460,190,5333,707,4509,5928,2322,4325,920,4509,4887,5888,2674,5846,5066,727
