videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
01DdvEHX,3928,3837,3547,3682,658,490,1251,1627,2594,2573,2143,2373,3038,2773,3171,3215,2047,1892,1711,1822
01HmDgRX,3199,2840,2334,2472,942,43,1194,2297,5055,4614,4062,4583,5401,5222,604,430,215,262,300,311
01MDIjwg,3217,2819,2334,2382,728,132,1237,2023,4675,4182,3682,3768,5606,4728,5795,5887,141,114,13,108
02Dnm154,1711,1622,1309,1564,149,54,343,439,839,818,697,715,906,867,1197,1304,571,571,439,467
02I1exYc,1727,1676,1628,1656,89,30,317,383,934,762,600,649,1062,941,1078,1508,591,525,419,471
02J5ABU1,1857,1801,1530,1670,144,12,203,204,667,622,543,568,1171,1098,1173,1474,439,354,240,307
02nzMLRu,1281,1019,984,1006,156,123,213,268,716,686,615,657,869,822,883,928,494,444,281,318
03JDeH1Y,5745,2195,1881,2127,621,123,809,1341,3840,3353,2864,2905,4212,3883,4573,4734,2419,34,54,93
03iWqftg,2807,2710,2427,2643,608,47,734,812,1413,1407,1167,1342,1773,1629,1992,2096,1162,1039,823,988
03trKEHD,4765,4662,3980,4191,246,58,347,639,1930,1585,1440,1540,2577,2150,2765,2790,1434,1284,749,829
04Bz1rtE,2354,2034,1681,1720,164,56,207,239,1068,1045,556,744,1160,1107,1313,1413,409,307,288,290
04f6m3BF,1595,1480,1335,1424,300,224,541,568,1046,1013,869,883,1243,1200,1284,1334,721,666,591,619
04v6H7X9,3233,3104,2158,2374,592,555,1266,1492,4787,4308,3438,3822,5387,4860,5492,748,328,508,376,376
056nP9o7,3377,1426,5016,5466,4022,4770,2158,2096,1607,1677,1721,2093,1468,1403,326,205,933,846,509,552
05E2iJoG,5301,5083,4676,4805,125,111,199,564,2571,2418,2136,2345,3229,3196,3398,4065,1903,1676,662,1550
05lMWEKB,5776,2819,2333,2797,1629,365,1767,1828,4781,3417,3017,3119,5089,4794,5113,5649,2885,49,219,223
05xeuoSX,3610,3499,3087,3192,326,219,329,333,1403,1328,1167,1206,1859,1652,2089,2140,934,661,516,522
06UxtWqT,3323,5856,3319,4472,5105,2585,2472,3632,2622,4844,5366,1492,407,110,1104,2556,5775,465,647,747
06gZx83y,1039,1019,960,984,295,166,440,622,785,779,716,762,872,863,952,958,706,703,633,671
07LhF2BP,4601,4590,2663,3634,1033,109,1150,1365,5277,5977,578,576,260,353,450,455,195,172,123,20
07SwazrD,2603,5231,4873,5125,3327,1605,3830,1617,1224,1517,1248,1410,623,340,943,165,311,283,171,239
07qf5K8H,5995,3602,1771,4256,584,4082,3432,3540,2664,2568,3104,1805,3121,1219,748,976,2510,2078,1748,1478
08ErV6Xg,5272,4370,3960,4020,377,372,547,1340,3697,3346,3150,3218,3784,3773,3800,3904,2919,2846,1489,1747
08JsCOaT,1403,1345,1107,1218,120,56,164,204,702,556,472,489,918,767,924,974,393,321,207,268
08sTc3wn,1028,845,674,687,130,104,170,186,519,488,367,434,610,591,628,649,351,290,284,289
09CoMjl3,956,924,755,839,30,12,149,159,475,369,274,277,620,509,678,682,249,241,178,233
09ofrKBW,2426,2360,2214,2355,445,186,547,787,1717,1404,1374,1393,2025,1925,2053,2169,1277,1256,904,1255
0AXQeD8I,3278,3190,3022,3067,187,5,247,289,2170,2101,1724,1893,2344,2289,2510,2578,1561,1276,333,722
0BHSGQDa,1602,1579,1349,1438,85,47,290,543,1138,1012,984,988,1211,1203,1238,1271,845,780,595,608
0BaDgyY2,5417,3559,2033,5276,110,5140,4558,4831,2104,2100,3120,1194,3419,827,456,469,1854,1416,1055,1046
0Bi8sx1W,1670,1623,1567,1610,86,5,186,321,1148,1112,864,947,1276,1189,1446,1502,739,706,395,439
0BkN9sC8,2354,1963,1277,1747,490,233,584,708,2690,2451,2380,2427,4285,3715,4457,4681,223,104,42,48
0BvjOb2g,1415,1398,1386,1395,97,21,304,439,1153,1019,852,960,1278,1202,1369,1377,833,655,516,542
0C4tJAmp,4258,4163,4055,4149,241,89,428,697,2850,2304,1561,1963,3067,2866,3276,3300,1408,1041,811,839
0CNgmAMR,4129,3867,2597,2350,5057,1638,2127,1602,4495,5056,4731,3277,5810,5519,356,257,60,61,94,159
0CVQESLj,2008,1877,1794,1846,249,13,518,643,1374,1372,1218,1361,1565,1534,1574,1714,1197,968,956,962
0Ch9Lprl,650,605,534,599,123,20,127,193,398,314,271,308,445,421,453,478,249,245,238,239
0Cmnfo2J,2055,1905,1615,1633,165,131,181,268,869,740,568,669,1218,870,1543,1577,507,445,317,410
0DLlAba3,3012,2814,2532,2708,1025,842,1835,1872,5989,5788,3019,5623,1037,962,615,873,105,28,242,321
0EBmJ3kG,1757,1727,1574,1700,123,34,198,201,958,784,578,692,1082,1012,1125,1426,569,396,245,377
0ELx4hGY,1019,960,872,958,35,15,85,192,520,504,426,451,623,542,774,818,374,298,193,212
0ENa2zHR,3454,3408,1318,1837,316,131,364,430,4844,5859,982,964,412,531,900,933,249,230,185,135
0Ef4I5tj,2141,2025,1894,1945,304,298,838,886,1455,1276,1231,1233,1606,1505,1670,1673,1164,1117,923,955
0Eg8etIj,2193,1740,1276,1338,136,87,172,308,835,809,677,704,993,872,1065,1273,584,456,372,377
0ExfP3rN,3241,3166,2188,2956,229,225,1232,1850,5883,5453,4801,5276,926,843,553,722,189,123,226,509
0F7Q9vA6,1476,1436,1369,1390,216,151,395,412,1232,1218,715,1167,1310,1261,1338,1354,583,570,419,504
0FCAe1WV,4165,3964,1660,3889,288,9,789,1110,5584,5793,2425,2361,1077,1294,1976,2023,881,710,467,33
0GCbeMcB,1141,1068,995,1059,221,177,258,325,854,817,667,722,872,859,918,966,625,620,532,571
0GFk93zr,1277,1255,1122,1230,137,131,146,159,659,592,522,570,1038,938,1047,1049,365,322,176,180
0GVFqNuf,3048,2937,2592,2602,131,91,262,351,1837,1450,1354,1403,2153,2049,2334,2350,1147,991,503,875
0Gp5m82j,5863,867,840,4822,564,4556,4275,4402,3347,3226,3640,2976,3653,1225,851,1088,3092,2976,2628,2453
0GpUxrL9,4995,5463,5374,1951,443,422,941,1241,3205,3172,2100,2909,3822,3809,4473,4516,2098,2077,1335,205
0HVjONpZ,1458,1436,1395,1410,161,18,196,225,962,732,578,583,1111,1030,1226,1310,505,482,343,376
0Hb5ejA2,3440,3274,2530,3151,962,839,1091,1197,5534,5189,4993,5150,1046,883,681,836,294,13,341,464
0Hs9npUZ,5535,5178,4420,4531,863,431,975,984,2674,2351,2136,2180,3951,3148,4132,4317,2134,1623,1089,1354
0I8hAFSa,909,138,3671,4004,1331,1920,3173,2669,2128,2248,2382,2563,2086,1768,444,242,1605,1605,1225,1289
0I9Y1lAG,1575,1500,1229,1413,53,11,156,208,983,896,542,644,1149,1031,1160,1219,534,532,311,367
0IVPpCo2,3437,3067,2939,3035,419,307,489,544,1852,1840,1767,1806,2348,2128,2394,2907,1738,1312,981,1196
0IpRGbry,1434,1377,1257,1352,150,115,159,181,656,547,458,523,715,658,1010,1056,450,382,260,312
0IxhmVDv,4956,5873,5294,2502,226,6,992,1794,3578,3524,3144,3274,3805,3756,3942,4052,2624,2532,1903,156
0J2aSlNo,4855,4805,4356,4543,520,407,828,1022,3532,2876,2733,2819,3932,3742,4065,4151,2713,2557,1912,1979
0JBwlLg5,2104,1633,2953,5889,4401,1526,1248,1450,785,725,893,1423,734,385,62,384,715,601,448,507
0JMdqGUN,1561,1557,1410,1507,307,69,318,518,896,894,772,869,1196,1194,1243,1385,759,735,620,669
0JYWnkKv,5510,5399,4145,4597,2415,489,2754,3583,1107,1070,752,854,590,296,617,662,116,111,17,90
0JepAxY1,902,817,719,731,135,50,198,200,533,429,351,397,676,605,692,698,335,278,209,264
0JlSXE8R,4049,3362,3316,3318,193,41,534,833,2681,2497,1795,2156,3067,2885,3198,3207,1755,1345,1178,1229
0JydRAr2,3586,3051,2557,2599,817,409,1227,1662,5330,5272,3791,5017,5826,326,239,288,163,87,225,262
0K4FsSV6,2501,2410,2032,2192,73,62,86,202,1047,1019,823,960,1343,1072,1465,1826,562,394,285,286
0K5Jw9EH,287,244,2392,5410,3117,1640,1500,1567,1232,1111,1338,1547,1182,513,28,54,1081,874,545,580
0KudRQXS,539,534,499,526,105,42,115,201,314,271,266,267,339,330,388,444,264,245,206,212
0L2hgHfT,944,909,766,781,26,11,40,72,440,435,395,412,590,522,629,634,372,286,108,233
0L53Ysuy,5694,2603,1816,2292,782,549,1096,1338,4842,4687,2831,4284,5215,5030,5292,5321,2799,21,69,105
0LCy3uBk,4274,3353,2267,2830,1259,890,1509,1925,4607,5454,726,719,334,382,571,664,163,145,112,79
0LDAhfVG,5499,5954,5786,1676,114,31,183,583,2758,2308,1961,1994,5370,3476,5491,5495,1959,1684,1046,30
0LG8dogk,4523,4033,4815,5973,4844,3316,2246,2924,2045,1750,2046,2713,1764,943,290,466,1564,1384,1336,1354
0LKYpF1j,2977,2948,2057,2743,205,185,295,402,1561,1550,1507,1522,1591,1575,1672,2046,1305,706,452,615
0LutzN9Y,3398,2912,1881,2235,1098,535,1246,1801,3447,4250,3892,550,375,519,437,509,260,53,349,44
0MiyQcbH,3585,3483,3300,3309,181,158,213,268,2073,1901,1317,1848,2790,2372,2883,3259,1100,819,722,814
0MwRAidN,3056,2907,2488,2884,195,172,305,382,1476,1337,1198,1220,1576,1515,2447,2480,1089,1086,775,873
0N3Qy7HR,2754,2544,2154,2376,78,5,165,219,992,837,684,698,1588,1098,1791,2034,619,556,340,391
0NFiohQA,3635,3374,1812,2943,419,300,460,1771,5581,4251,3788,4249,1584,1353,1255,1278,771,154,1055,1249
0NmFJkHC,3653,3595,2671,3208,599,326,754,755,1885,1870,1561,1591,2204,2128,2234,2248,1504,900,760,800
0Nmdtnbq,2066,5453,4158,4249,3282,722,3497,1697,1105,1511,1257,1366,966,932,999,93,754,523,414,427
0OCSMusm,2772,2601,2287,2515,597,215,610,630,1543,1532,1490,1524,1912,1794,2008,2233,1470,1440,662,791
0OFwEG2X,2155,2109,1894,2060,63,26,144,389,1597,1587,1457,1462,1745,1602,1801,1861,1218,959,522,686
0OwpTanH,772,5628,4032,4737,785,648,3229,2533,1561,2304,1694,2299,913,561,1218,82,549,461,132,396
0PWdfmoy,2815,2483,1996,2216,458,144,520,730,1631,1623,1449,1529,1850,1713,1898,1973,1100,904,732,828
0PhYpmf5,5486,5970,5638,2159,430,258,700,1788,3756,3532,2822,3113,5086,4471,5223,5292,2453,2399,1894,30
0Q1HvoUY,3828,2845,2567,2693,193,51,605,703,2397,2316,1913,2004,2462,2440,2540,2561,1800,1319,1219,1224
0QTbly3G,1251,981,904,909,120,74,192,288,564,563,519,539,715,601,724,782,508,486,295,428
0Qm164n3,2342,2317,2148,2289,11,2,515,656,1743,1499,1337,1382,1978,1959,1991,2083,1317,999,659,938
0QvL9eJ6,5016,4383,4226,4295,753,124,2334,2481,5373,5643,5495,777,533,747,647,652,168,139,377,127
0R85vygh,4658,4295,2136,2214,731,440,779,1892,5012,5315,721,684,434,445,526,536,328,246,101,41
0RhToFAf,5531,5927,5718,1767,751,343,1243,1473,4751,4007,2596,3901,4998,4839,5145,5389,2519,2182,1537,4
0RjDVWYp,1724,1660,1530,1559,101,11,155,209,953,839,667,782,1197,978,1283,1436,604,440,337,389
0RpEuTBo,1976,1951,1736,1935,267,109,273,439,1564,1393,950,1302,1591,1575,1619,1654,835,774,598,715
0S2kKPNp,3568,3556,3421,3485,365,55,547,664,2826,2738,1233,2113,3218,3148,3234,3239,1163,1028,767,982
0S8Wtrmn,5649,5047,1517,4489,265,189,345,1084,2891,2809,2333,2650,1812,1711,1924,2093,1433,582,161,553
0SO59ceW,4731,4464,4275,4342,692,218,1251,1290,2976,2557,1617,1812,3187,3035,3531,3691,1465,1362,1299,1317
0SbeHjK9,4837,4254,3638,3694,298,264,893,1234,5660,2854,2061,2456,1321,915,1967,2355,923,660,534,587
0T6nkElQ,4896,4749,4416,4432,1206,499,1271,1496,2592,2522,2394,2500,2961,2804,3634,4298,1910,1865,1619,1672
0TVfQZbD,3217,3078,1957,2306,307,86,318,410,1567,1526,780,1203,1597,1572,1796,1825,678,667,628,628
0TnLdDml,3912,3880,3407,3565,525,506,775,1118,2393,2344,1998,2304,2858,2784,3015,3299,1968,1802,1201,1780
0TuOYx34,4285,3844,3226,3674,54,6,370,685,2481,2353,1950,2318,2709,2517,2939,3219,1622,1151,757,1070
0UQlcNDT,689,663,629,643,29,26,102,129,418,390,307,385,491,455,501,534,263,173,165,166
0VRtAkFb,2081,2081,802,1565,400,106,467,738,5230,4401,2731,3698,5655,5432,5809,5949,561,529,379,508
0Vio4a3e,1817,598,3095,5886,3676,3326,2856,3292,2406,1622,2769,2991,2336,794,38,618,1612,1598,930,1586
0WV4A9FO,3422,3136,2355,2990,614,298,2136,2178,5512,680,425,507,298,140,417,468,153,55,10,37
0WrVuxLO,3274,1255,3630,5409,4517,3944,3339,3477,2694,2352,3245,3283,900,772,62,666,2062,1746,988,1634
0WryT2M7,5880,5360,5213,5243,255,106,300,724,2726,2526,2091,2230,3035,2885,4717,4969,2025,1936,792,805
0X1yzl48,5862,5982,873,1440,228,123,402,426,3220,3216,2074,2613,4322,3432,4448,5244,2015,1530,28,8
0XKotLBJ,4505,4485,4295,4425,395,192,732,864,3740,3664,2691,3162,4197,4032,4264,4286,2434,1714,1172,1338
0XaR9Sn3,1526,1465,1392,1393,184,120,203,390,952,781,575,721,1022,1005,1028,1242,493,451,400,439
0XnhQS7b,2849,2594,2449,2506,124,1,211,600,1519,1484,1111,1161,1963,1547,2020,2208,1084,946,886,920
0Y9eOij5,4338,3828,3630,3726,505,120,811,898,2243,2169,2062,2143,3196,2887,3247,3433,1803,1716,1377,1710
0YcGFUX5,4432,4315,3811,4155,573,340,686,797,1719,1483,1395,1407,3015,2946,3240,3592,1347,1248,798,1197
0Z4hRXI6,1756,1726,1578,1617,231,101,318,361,1254,1157,951,1019,1377,1283,1455,1459,843,832,584,831
